Scan started at 15:00:19 30/09/2014
Time (s)	x (nT)	y (nT)	z (nT)	Frequency (Hz)	x (nT)	y (nT)	z (nT)
4.93717	-342.452	515.928	-10.8511	96.9309	0.0967236	0.149025	0.00553456	
4.94216	-342.439	515.749	-10.6411	97.0287	0.141901	0.219303	0.00583006	
4.94715	-342.156	515.355	-11.0566	97.1265	0.100592	0.155047	0.0055505	
4.95214	-341.954	515.049	-11.2006	97.2243	0.138959	0.214732	0.00580544	
4.95714	-342.015	514.947	-10.7082	97.3221	0.104815	0.161617	0.00557675	
4.96213	-341.975	514.741	-10.4922	97.4199	0.135608	0.209531	0.00577901	
4.96712	-341.672	514.305	-10.9236	97.5178	0.109264	0.168542	0.00560576	
4.97211	-341.462	513.95	-11.0789	97.6156	0.131895	0.20375	0.00574707	
4.9771	-341.5	513.799	-10.5787	97.7134	0.113809	0.175635	0.00562752	
4.9821	-341.446	513.55	-10.3553	97.8112	0.127864	0.197484	0.005722	
4.98709	-341.118	513.091	-10.7923	97.909	0.118372	0.182724	0.00565424	
4.99208	-340.887	512.725	-10.957	98.0068	0.123579	0.190824	0.00569061	
4.99707	-340.926	512.569	-10.4703	98.1046	0.122841	0.189672	0.00568652	
5.00206	-340.871	512.31	-10.264	98.2024	0.119112	0.183873	0.00566003	
5.00706	-340.559	511.841	-10.7255	98.3002	0.127131	0.196354	0.00571302	
5.01205	-340.342	511.483	-10.9273	98.3981	0.114538	0.176763	0.00563065	
5.01704	-340.397	511.346	-10.4531	98.4959	0.131183	0.202648	0.00574142	
5.02203	-340.356	511.139	-10.2427	98.5937	0.109957	0.16963	0.00560223	
5.02702	-340.036	510.726	-10.7137	98.6915	0.134928	0.208464	0.00576841	
5.03202	-339.824	510.401	-10.9164	98.7893	0.105466	0.162638	0.00557671	
5.03701	-339.897	510.307	-10.443	98.8871	0.138314	0.213727	0.00579418	
5.042	-339.88	510.125	-10.2431	98.9849	0.101181	0.155968	0.00554907	
5.04699	-339.584	509.723	-10.7216	99.0827	0.141293	0.218359	0.00581703	
5.05198	-339.391	509.405	-10.9294	99.1805	0.0972316	0.149809	0.00552788	
5.05698	-339.474	509.324	-10.446	99.2784	0.143832	0.222306	0.005835	
5.06197	-339.452	509.159	-10.2191	99.3762	0.0937451	0.144375	0.0055094	
5.06696	-339.159	508.761	-10.6871	99.474	0.1459	0.225518	0.00585142	
5.07195	-338.96	508.447	-10.884	99.5718	0.090856	0.139872	0.00549338	
5.07695	-339.039	508.342	-10.3807	99.6696	0.147471	0.227956	0.00586317	
5.08194	-339.01	508.138	-10.1536	99.7674	0.0886875	0.136489	0.00548286	
5.08693	-338.685	507.706	-10.6333	99.8652	0.148529	0.229599	0.00587108	
5.09192	-338.465	507.349	-10.8458	99.963	0.0873406	0.134388	0.00547665	
5.09691	-338.533	507.203	-10.3445	100.061	0.14906	0.230425	0.00587489	
5.10191	-338.489	506.969	-10.11	
5.1069	-338.152	506.507	-10.5826	
5.11189	-337.912	506.114	-10.7869	
5.11688	-337.959	505.938	-10.2914	
5.12187	-337.91	505.681	-10.0546	
5.12687	-337.578	505.197	-10.532	
5.13186	-337.35	504.795	-10.7447	
5.13685	-337.421	504.631	-10.2308	
5.14184	-337.386	504.388	-9.97443	
5.14683	-337.051	503.921	-10.4351	
5.15183	-336.84	503.539	-10.6444	
5.15682	-336.916	503.376	-10.1288	
5.16181	-336.86	503.124	-9.86829	
5.1668	-336.507	502.628	-10.3411	
5.17179	-336.265	502.189	-10.5504	
5.17679	-336.305	501.968	-10.0093	
5.18178	-336.199	501.665	-9.72235	
5.18677	-335.776	501.106	-10.1775	
5.19176	-335.463	500.567	-10.3844	
5.19676	-335.43	500.229	-9.85907	
5.20175	-335.286	499.805	-9.59839	
5.20674	-334.857	499.147	-10.0909	
5.21173	-334.542	498.588	-10.3311	
5.21672	-334.528	498.276	-9.81317	
5.22172	-334.393	497.903	-9.54004	
5.22671	-333.965	497.321	-10.0237	
5.2317	-333.667	496.829	-10.2511	
5.23669	-333.674	496.586	-9.72864	
5.24168	-333.592	496.289	-9.46436	
5.24668	-333.237	495.772	-9.94415	
5.25167	-333.013	495.345	-10.1617	
5.25666	-333.093	495.182	-9.61456	
5.26165	-333.054	494.988	-9.3346	
5.26664	-332.717	494.549	-9.83612	
5.27164	-332.505	494.171	-10.0757	
5.27663	-332.594	494.047	-9.55377	
5.28162	-332.551	493.858	-9.29535	
5.28661	-332.212	493.428	-9.7959	
5.2916	-331.995	493.065	-10.0416	
5.2966	-332.057	492.933	-9.51526	
5.30159	-331.986	492.717	-9.24439	
5.30658	-331.608	492.233	-9.76105	
5.31157	-331.335	491.795	-10.0229	
5.31657	-331.361	491.584	-9.51361	
5.32156	-331.26	491.295	-9.25189	
5.32655	-330.851	490.759	-9.74866	
5.33154	-330.564	490.26	-9.99127	
5.33653	-330.577	489.981	-9.45325	
5.34153	-330.455	489.639	-9.16589	
5.34652	-330.01	489.043	-9.66559	
5.35151	-329.694	488.488	-9.90967	
5.3565	-329.675	488.157	-9.37616	
5.36149	-329.508	487.755	-9.09552	
5.36649	-329.043	487.099	-9.59027	
5.37148	-328.702	486.504	-9.8349	
5.37647	-328.677	486.156	-9.28485	
5.38146	-328.531	485.736	-8.97907	
5.38645	-328.066	485.068	-9.46588	
5.39145	-327.727	484.472	-9.71771	
5.39644	-327.699	484.118	-9.19019	
5.40143	-327.54	483.69	-8.91132	
5.40642	-327.073	483.015	-9.40814	
5.41141	-326.74	482.398	-9.66162	
5.41641	-326.721	482.044	-9.12909	
5.4214	-326.553	481.643	-8.82672	
5.42639	-326.065	480.997	-9.32361	
5.43138	-325.736	480.407	-9.58515	
5.43637	-325.724	480.058	-9.05335	
5.44137	-325.57	479.658	-8.7663	
5.44636	-325.113	479.026	-9.27161	
5.45135	-324.81	478.462	-9.5376	
5.45634	-324.805	478.144	-9.00256	
5.46134	-324.639	477.764	-8.7041	
5.46633	-324.165	477.136	-9.19483	
5.47132	-323.851	476.563	-9.45496	
5.47631	-323.844	476.236	-8.94562	
5.4813	-323.682	475.846	-8.66712	
5.4863	-323.218	475.204	-9.16736	
5.49129	-322.91	474.618	-9.43115	
5.49628	-322.916	474.3	-8.89508	
5.50127	-322.761	473.936	-8.5885	
5.50626	-322.304	473.297	-9.07922	
5.51126	-322.012	472.692	-9.34302	
5.51625	-322.006	472.332	-8.82233	
5.52124	-321.832	471.908	-8.52435	
5.52623	-321.351	471.212	-9.0033	
5.53122	-321.026	470.578	-9.26239	
5.53622	-321.004	470.207	-8.73718	
5.54121	-320.811	469.775	-8.43549	
5.5462	-320.323	469.088	-8.93097	
5.55119	-320.007	468.451	-9.20545	
5.55618	-319.987	468.077	-8.70178	
5.56118	-319.818	467.68	-8.42401	
5.56617	-319.367	467.029	-8.9223	
5.57116	-319.074	466.427	-9.19922	
5.57615	-319.075	466.109	-8.68024	
5.58115	-318.914	465.769	-8.37665	
5.58614	-318.478	465.185	-8.88092	
5.59113	-318.219	464.654	-9.18085	
5.59612	-318.248	464.393	-8.69061	
5.60111	-318.123	464.093	-8.4032	
5.60611	-317.708	463.541	-8.89612	
5.6111	-317.457	463.026	-9.17548	
5.61609	-317.498	462.765	-8.66303	
5.62108	-317.368	462.467	-8.35761	
5.62607	-316.937	461.902	-8.84851	
5.63107	-316.676	461.347	-9.14917	
5.63606	-316.7	461.028	-8.65894	
5.64105	-316.539	460.671	-8.35382	
5.64604	-316.085	460.029	-8.83362	
5.65103	-315.797	459.388	-9.12134	
5.65603	-315.794	458.981	-8.62177	
5.66102	-315.592	458.507	-8.30469	
5.66601	-315.088	457.763	-8.7688	
5.671	-314.759	457.036	-9.05896	
5.67599	-314.71	456.544	-8.5766	
5.68099	-314.493	455.999	-8.27698	
5.68598	-313.989	455.19	-8.74658	
5.69097	-313.652	454.418	-9.03589	
5.69596	-313.592	453.89	-8.5437	
5.70096	-313.353	453.329	-8.21576	
5.70595	-312.83	452.529	-8.67902	
5.71094	-312.482	451.75	-8.98071	
5.71593	-312.415	451.227	-8.50739	
5.72092	-312.178	450.684	-8.20105	
5.72592	-311.676	449.891	-8.66742	
5.73091	-311.346	449.134	-8.96546	
5.7359	-311.292	448.638	-8.47376	
5.74089	-311.068	448.121	-8.14703	
5.74588	-310.572	447.361	-8.60999	
5.75088	-310.257	446.637	-8.91852	
5.75587	-310.222	446.174	-8.45349	
5.76086	-310.022	445.698	-8.1322	
5.76585	-309.551	444.986	-8.57617	
5.77084	-309.251	444.317	-8.87958	
5.77584	-309.23	443.902	-8.40613	
5.78083	-309.044	443.469	-8.07416	
5.78582	-308.588	442.782	-8.52002	
5.79081	-308.291	442.099	-8.82544	
5.7958	-308.255	441.657	-8.37207	
5.8008	-308.059	441.18	-8.04932	
5.80579	-307.588	440.443	-8.48151	
5.81078	-307.278	439.712	-8.78259	
5.81577	-307.225	439.206	-8.31	
5.82077	-306.989	438.664	-7.97565	
5.82576	-306.495	437.854	-8.41028	
5.83075	-306.158	437.041	-8.72192	
5.83574	-306.058	436.447	-8.28973	
5.84073	-305.781	435.798	-7.96161	
5.84573	-305.248	434.887	-8.37531	
5.85072	-304.86	433.975	-8.68952	
5.85571	-304.712	433.267	-8.25464	
5.8607	-304.395	432.518	-7.92249	
5.86569	-303.81	431.503	-8.34741	
5.87069	-303.382	430.48	-8.67944	
5.87568	-303.208	429.699	-8.27387	
5.88067	-302.867	428.915	-7.96271	
5.88566	-302.281	427.914	-8.38812	
5.89065	-301.881	426.951	-8.71338	
5.89565	-301.738	426.254	-8.2876	
5.90064	-301.443	425.581	-7.94757	
5.90563	-300.915	424.699	-8.36047	
5.91062	-300.553	423.862	-8.70532	
5.91561	-300.448	423.285	-8.3241	
5.92061	-300.202	422.715	-8.01386	
5.9256	-299.715	421.931	-8.4173	
5.93059	-299.401	421.187	-8.75043	
5.93558	-299.347	420.701	-8.34467	
5.94058	-299.133	420.226	-7.99786	
5.94557	-298.682	419.536	-8.38336	
5.95056	-298.396	418.843	-8.73389	
5.95555	-298.346	418.378	-8.3678	
5.96054	-298.127	417.906	-8.03162	
5.96554	-297.668	417.169	-8.42127	
5.97053	-297.349	416.405	-8.7749	
5.97552	-297.25	415.839	-8.38318	
5.98051	-296.982	415.225	-8.01447	
5.9855	-296.466	414.341	-8.38525	
5.9905	-296.092	413.422	-8.74426	
5.99549	-295.934	412.71	-8.38788	
6.00048	-295.612	411.974	-8.04492	
6.00547	-295.055	410.976	-8.41095	
6.01046	-294.643	409.955	-8.75775	
6.01546	-294.441	409.147	-8.37897	
6.02045	-294.077	408.33	-8.00787	
6.02544	-293.489	407.262	-8.36762	
6.03043	-293.046	406.173	-8.73822	
6.03542	-292.804	405.308	-8.38873	
6.04042	-292.419	404.428	-8.02539	
6.04541	-291.819	403.311	-8.37207	
6.0504	-291.352	402.181	-8.7215	
6.05539	-291.095	401.252	-8.3504	
6.06038	-290.682	400.301	-7.96137	
6.06538	-290.049	399.109	-8.29413	
6.07037	-289.544	397.898	-8.66205	
6.07536	-289.234	396.88	-8.32611	
6.08035	-288.775	395.82	-7.94818	
6.08535	-288.079	394.489	-8.25745	
6.09034	-287.486	393.098	-8.60657	
6.09533	-287.074	391.865	-8.25006	
6.10032	-286.499	390.584	-7.85858	
6.10531	-285.713	389.045	-8.18549	
6.11031	-285.046	387.469	-8.56714	
6.1153	-284.574	386.091	-8.26062	
6.12029	-284.003	384.73	-7.89984	
6.12528	-283.238	383.205	-8.23779	
6.13027	-282.599	381.729	-8.63666	
6.13527	-282.173	380.52	-8.32733	
6.14026	-281.644	379.373	-7.94898	
6.14525	-280.959	378.079	-8.28772	
6.15024	-280.431	376.844	-8.70783	
6.15523	-280.117	375.882	-8.41791	
6.16023	-279.713	374.993	-8.03076	
6.16522	-279.137	373.939	-8.33295	
6.17021	-278.688	372.911	-8.72785	
6.1752	-278.458	372.117	-8.4256	
6.18019	-278.11	371.347	-8.02747	
6.18519	-277.585	370.376	-8.3349	
6.19018	-277.188	369.4	-8.75153	
6.19517	-276.968	368.628	-8.46668	
6.20016	-276.619	367.866	-8.06909	
6.20516	-276.072	366.897	-8.36182	
6.21015	-275.629	365.876	-8.76697	
6.21514	-275.343	365.011	-8.47406	
6.22013	-274.928	364.107	-8.05682	
6.22512	-274.312	362.943	-8.34253	
6.23012	-273.772	361.703	-8.77704	
6.23511	-273.373	360.591	-8.52088	
6.2401	-272.841	359.439	-8.10632	
6.24509	-272.119	358.056	-8.38513	
6.25008	-271.488	356.639	-8.80585	
6.25508	-271.025	355.391	-8.52484	
6.26007	-270.465	354.135	-8.10004	
6.26506	-269.747	352.698	-8.36762	
6.27005	-269.127	351.275	-8.80274	
6.27504	-268.673	350.047	-8.55078	
6.28004	-268.13	348.825	-8.11707	
6.28503	-267.427	347.435	-8.37653	
6.29002	-266.809	346.043	-8.80798	
6.29501	-266.348	344.821	-8.54291	
6.3	-265.791	343.609	-8.1026	
6.305	-265.072	342.2	-8.34882	
6.30999	-264.443	340.755	-8.78937	
6.31498	-263.945	339.462	-8.54883	
6.31997	-263.347	338.135	-8.11847	
6.32497	-262.58	336.587	-8.36524	
6.32996	-261.865	334.98	-8.78803	
6.33495	-261.289	333.516	-8.51953	
6.33994	-260.611	332.042	-8.05725	
6.34493	-259.775	330.364	-8.30731	
6.34993	-259.02	328.68	-8.76874	
6.35492	-258.411	327.176	-8.539	
6.35991	-257.735	325.677	-8.10059	
6.3649	-256.91	324.033	-8.33649	
6.36989	-256.167	322.406	-8.78528	
6.37489	-255.574	320.963	-8.55005	
6.37988	-254.911	319.535	-8.10614	
6.38487	-254.117	317.951	-8.35974	
6.38986	-253.404	316.356	-8.83319	
6.39485	-252.824	314.927	-8.61743	
6.39985	-252.163	313.523	-8.17468	
6.40484	-251.373	311.97	-8.4223	
6.40983	-250.66	310.427	-8.88623	
6.41482	-250.079	309.032	-8.65601	
6.41981	-249.428	307.633	-8.2121	
6.42481	-248.641	306.091	-8.46063	
6.4298	-247.924	304.547	-8.95923	
6.43479	-247.331	303.149	-8.76984	
6.43978	-246.674	301.761	-8.30438	
6.44478	-245.899	300.219	-8.51758	
6.44977	-245.185	298.678	-8.98682	
6.45476	-244.601	297.308	-8.75433	
6.45975	-243.964	295.957	-8.26318	
6.46474	-243.206	294.469	-8.48706	
6.46974	-242.517	292.981	-8.98438	
6.47473	-241.965	291.653	-8.76929	
6.47972	-241.358	290.363	-8.28467	
6.48471	-240.635	288.958	-8.49829	
6.4897	-239.98	287.558	-8.97174	
6.4947	-239.458	286.311	-8.74988	
6.49969	-238.874	285.096	-8.25855	
6.50468	-238.175	283.75	-8.48761	
6.50967	-237.551	282.402	-9.00708	
6.51466	-237.042	281.195	-8.8009	
6.51966	-236.471	279.997	-8.30066	
6.52465	-235.785	278.677	-8.513	
6.52964	-235.153	277.362	-9.00116	
6.53463	-234.648	276.177	-8.7804	
6.53962	-234.087	275.001	-8.28034	
6.54462	-233.397	273.695	-8.48895	
6.54961	-232.769	272.381	-9.00409	
6.5546	-232.267	271.207	-8.81024	
6.55959	-231.713	270.057	-8.30859	
6.56459	-231.053	268.8	-8.51672	
6.56958	-230.444	267.55	-9.01569	
6.57457	-229.951	266.425	-8.78912	
6.57956	-229.411	265.304	-8.2699	
6.58455	-228.745	264.078	-8.4809	
6.58955	-228.139	262.842	-9.00128	
6.59454	-227.649	261.709	-8.80048	
6.59953	-227.092	260.555	-8.2768	
6.60452	-226.405	259.264	-8.47015	
6.60951	-225.744	257.936	-8.98004	
6.61451	-225.179	256.659	-8.76325	
6.6195	-224.537	255.354	-8.23419	
6.62449	-223.754	253.903	-8.44415	
6.62948	-223.01	252.388	-8.97003	
6.63447	-222.359	250.933	-8.75958	
6.63947	-221.622	249.439	-8.22852	
6.64446	-220.75	247.798	-8.42444	
6.64945	-219.91	246.11	-8.94092	
6.65444	-219.151	244.459	-8.7229	
6.65943	-218.31	242.76	-8.18677	
6.66443	-217.342	240.937	-8.4035	
6.66942	-216.406	239.072	-8.9422	
6.67441	-215.558	237.263	-8.73724	
6.6794	-214.653	235.444	-8.21497	
6.68439	-213.62	233.526	-8.41156	
6.68939	-212.617	231.597	-8.92926	
6.69438	-211.731	229.77	-8.73181	
6.69937	-210.81	227.973	-8.20508	
6.70436	-209.798	226.122	-8.40918	
6.70936	-208.851	224.308	-8.95514	
6.71435	-208.025	222.62	-8.75617	
6.71934	-207.182	220.997	-8.21021	
6.72433	-206.265	219.36	-8.39917	
6.72932	-205.412	217.775	-8.91815	
6.73432	-204.692	216.323	-8.69916	
6.73931	-203.954	214.929	-8.1582	
6.7443	-203.134	213.51	-8.3656	
6.74929	-202.377	212.124	-8.9054	
6.75428	-201.746	210.84	-8.7027	
6.75928	-201.088	209.589	-8.14655	
6.76427	-200.327	208.295	-8.32355	
6.76926	-199.622	207.03	-8.8551	
6.77425	-199.039	205.849	-8.64813	
6.77924	-198.407	204.661	-8.08655	
6.78424	-197.655	203.407	-8.2757	
6.78923	-196.947	202.155	-8.82312	
6.79422	-196.347	200.959	-8.62885	
6.79921	-195.706	199.776	-8.07562	
6.8042	-194.972	198.56	-8.25903	
6.8092	-194.265	197.337	-8.78528	
6.81419	-193.632	196.11	-8.57294	
6.81918	-192.917	194.807	-8.02295	
6.82417	-192.063	193.404	-8.22095	
6.82917	-191.232	191.969	-8.76618	
6.83416	-190.487	190.55	-8.56641	
6.83915	-189.678	189.099	-7.99963	
6.84414	-188.74	187.567	-8.15637	
6.84913	-187.811	185.997	-8.67774	
6.85413	-186.957	184.416	-8.45685	
6.85912	-186.029	182.766	-7.88989	
6.86411	-184.948	181.028	-8.07434	
6.8691	-183.895	179.266	-8.60083	
6.87409	-182.93	177.508	-8.39136	
6.87909	-181.887	175.738	-7.82794	
6.88408	-180.748	173.952	-7.97962	
6.88907	-179.681	172.207	-8.49133	
6.89406	-178.741	170.549	-8.29608	
6.89905	-177.787	168.948	-7.74097	
6.90405	-176.761	167.373	-7.91766	
6.90904	-175.817	165.862	-8.46094	
6.91403	-175.017	164.45	-8.25348	
6.91902	-174.212	163.101	-7.68482	
6.92401	-173.346	161.808	-7.84583	
6.92901	-172.557	160.603	-8.36237	
6.934	-171.916	159.495	-8.17432	
6.93899	-171.285	158.459	-7.64856	
6.94398	-170.595	157.467	-7.85303	
6.94898	-169.967	156.54	-8.39899	
6.95397	-169.467	155.689	-8.2179	
6.95896	-168.966	154.871	-7.68677	
6.96395	-168.374	154.051	-7.86102	
6.96894	-167.785	153.221	-8.38947	
6.97394	-167.257	152.344	-8.2179	
6.97893	-166.658	151.38	-7.7027	
6.98392	-165.903	150.347	-7.8913	
6.98891	-165.13	149.27	-8.4419	
6.9939	-164.441	148.154	-8.2815	
6.9989	-163.72	146.999	-7.73914	
7.00389	-162.869	145.807	-7.90119	
7.00888	-162.031	144.608	-8.40381	
7.01387	-161.279	143.402	-8.20508	
7.01886	-160.478	142.167	-7.67145	
7.02386	-159.561	140.907	-7.83893	
7.02885	-158.645	139.649	-8.36145	
7.03384	-157.829	138.348	-8.16962	
7.03883	-156.944	137.003	-7.62	
7.04382	-155.906	135.626	-7.76856	
7.04882	-154.859	134.205	-8.26538	
7.05381	-153.873	132.747	-8.08563	
7.0588	-152.833	131.23	-7.5509	
7.06379	-151.656	129.675	-7.70636	
7.06879	-150.477	128.128	-8.22205	
7.07378	-149.4	126.579	-8.04828	
7.07877	-148.303	125.012	-7.52728	
7.08376	-147.1	123.476	-7.6875	
7.08875	-145.912	121.972	-8.17951	
7.09375	-144.836	120.473	-7.99585	
7.09874	-143.752	118.982	-7.47699	
7.10373	-142.547	117.497	-7.62488	
7.10872	-141.341	116.02	-8.1153	
7.11371	-140.218	114.508	-7.94898	
7.11871	-139.042	112.945	-7.44116	
7.1237	-137.712	111.363	-7.57855	
7.12869	-136.345	109.761	-8.04297	
7.13368	-135.061	108.108	-7.8548	
7.13867	-133.752	106.434	-7.35181	
7.14367	-132.327	104.795	-7.49603	
7.14866	-130.919	103.195	-7.96881	
7.15365	-129.64	101.621	-7.81928	
7.15864	-128.393	100.086	-7.33942	
7.16363	-127.094	98.6531	-7.48859	
7.16863	-125.857	97.3223	-7.96295	
7.17362	-124.766	96.0213	-7.80628	
7.17861	-123.712	94.7508	-7.33899	
7.1836	-122.59	93.57	-7.49512	
7.1886	-121.517	92.471	-7.96765	
7.19359	-120.603	91.3995	-7.83533	
7.19858	-119.72	90.3519	-7.37811	
7.20357	-118.756	89.3859	-7.51727	
7.20856	-117.833	88.4973	-7.97656	
7.21356	-117.055	87.6101	-7.84674	
7.21855	-116.293	86.7228	-7.42224	
7.22354	-115.425	85.8812	-7.5907	
7.22853	-114.571	85.0689	-8.04547	
7.23352	-113.848	84.2368	-7.91089	
7.23852	-113.134	83.3992	-7.47717	
7.24351	-112.293	82.5968	-7.61554	
7.2485	-111.434	81.8054	-8.06342	
7.25349	-110.684	80.9811	-7.94501	
7.25848	-109.93	80.1392	-7.53192	
7.26348	-109.051	79.3363	-7.6872	
7.26847	-108.171	78.5522	-8.13751	
7.27346	-107.379	77.7175	-8.03375	
7.27845	-106.52	76.8151	-7.62171	
7.28344	-105.469	75.8619	-7.76318	
7.28844	-104.327	74.8571	-8.21527	
7.29343	-103.209	73.7609	-8.12335	
7.29842	-102.052	72.5888	-7.73297	
7.30341	-100.767	71.4357	-7.86078	
7.3084	-99.4469	70.2939	-8.27246	
7.3134	-98.2228	69.101	-8.15357	
7.31839	-97.0075	67.895	-7.73248	
7.32338	-95.674	66.7341	-7.83551	
7.32837	-94.3298	65.6095	-8.23474	
7.33337	-93.1111	64.473	-8.1391	
7.33836	-91.9156	63.3446	-7.78632	
7.34335	-90.6069	62.2857	-7.94183	
7.34834	-89.3176	61.2964	-8.3642	
7.35333	-88.2041	60.3137	-8.2887	
7.35833	-87.1632	59.3505	-7.93933	
7.36332	-86.0489	58.4733	-8.04041	
7.36831	-84.9451	57.6423	-8.41437	
7.3733	-83.9754	56.7872	-8.3371	
7.37829	-83.0138	55.9054	-7.98798	
7.38329	-81.8981	55.0483	-8.08917	
7.38828	-80.744	54.1979	-8.44519	
7.39327	-79.6879	53.2982	-8.36249	
7.39826	-78.6268	52.3754	-8.02478	
7.40325	-77.4504	51.506	-8.12793	
7.40825	-76.2628	50.6763	-8.48743	
7.41324	-75.2057	49.8244	-8.43091	
7.41823	-74.1768	48.9689	-8.12457	
7.42322	-73.0505	48.1619	-8.23792	
7.42821	-71.9313	47.4067	-8.59699	
7.43321	-70.9442	46.6372	-8.54291	
7.4382	-70.0081	45.8594	-8.24231	
7.44319	-68.9732	45.1473	-8.32642	
7.44818	-67.9153	44.4747	-8.6543	
7.45318	-66.9765	43.7629	-8.6131	
7.45817	-66.0682	43.0356	-8.33521	
7.46316	-65.0372	42.3458	-8.4234	
7.46815	-63.9715	41.6701	-8.75366	
7.47314	-63.0109	40.9703	-8.71997	
7.47814	-62.072	40.2635	-8.44989	
7.48313	-61.0383	39.5935	-8.54431	
7.48812	-59.9894	38.9617	-8.87604	
7.49311	-59.0688	38.3195	-8.85529	
7.4981	-58.1992	37.6726	-8.60883	
7.5031	-57.2478	37.071	-8.70093	
7.50809	-56.2882	36.5112	-9.01672	
7.51308	-55.4643	35.954	-9.01239	
7.51807	-54.722	35.4031	-8.76856	
7.52306	-53.9124	34.9112	-8.82483	
7.52806	-53.0933	34.4569	-9.11334	
7.53305	-52.3949	33.9793	-9.09552	
7.53804	-51.7466	33.4888	-8.85803	
7.54303	-51.0032	33.0418	-8.91596	
7.54802	-50.2268	32.6252	-9.18933	
7.55302	-49.5644	32.1814	-9.17389	
7.55801	-48.9606	31.7296	-8.93628	
7.563	-48.2678	31.324	-8.98706	
7.56799	-47.545	30.9485	-9.25971	
7.57299	-46.9255	30.5469	-9.25757	
7.57798	-46.341	30.1214	-9.04004	
7.58297	-45.6606	29.7277	-9.08679	
7.58796	-44.9376	29.3593	-9.35187	
7.59295	-44.2976	28.9575	-9.36347	
7.59795	-43.6936	28.5292	-9.151	
7.60294	-42.9907	28.1318	-9.18274	
7.60793	-42.2233	27.7486	-9.44251	
7.61292	-41.5432	27.3293	-9.46185	
7.61791	-40.9114	26.8976	-9.25684	
7.62291	-40.1893	26.4945	-9.29498	
7.6279	-39.4193	26.1137	-9.54645	
7.63289	-38.7365	25.7047	-9.57379	
7.63788	-38.1022	25.272	-9.37219	
7.64287	-37.3862	24.8647	-9.3949	
7.64787	-36.61	24.4852	-9.64295	
7.65286	-35.9073	24.0851	-9.67322	
7.65785	-35.2637	23.6498	-9.49725	
7.66284	-34.5281	23.245	-9.52893	
7.66783	-33.7286	22.8741	-9.76288	
7.67283	-33.0198	22.4781	-9.79529	
7.67782	-32.3782	22.0582	-9.62702	
7.68281	-31.6556	21.6702	-9.64673	
7.6878	-30.8746	21.3096	-9.87958	
7.6928	-30.1897	20.9301	-9.91358	
7.69779	-29.5926	20.5385	-9.73822	
7.70278	-28.9277	20.1794	-9.75672	
7.70777	-28.2119	19.8647	-9.98609	
7.71276	-27.5851	19.5333	-10.0296	
7.71776	-27.0396	19.1771	-9.86005	
7.72275	-26.4327	18.8543	-9.87555	
7.72774	-25.7684	18.5735	-10.0979	
7.73273	-25.1993	18.2812	-10.1421	
7.73772	-24.7164	17.9682	-9.9884	
7.74272	-24.1763	17.6873	-10.0016	
7.74771	-23.5798	17.4453	-10.2017	
7.7527	-23.0711	17.1826	-10.245	
7.75769	-22.6436	16.8956	-10.0925	
7.76268	-22.1604	16.638	-10.09	
7.76768	-21.6103	16.4169	-10.2788	
7.77267	-21.1288	16.1801	-10.3176	
7.77766	-20.7268	15.9184	-10.1763	
7.78265	-20.2695	15.6857	-10.1843	
7.78764	-19.7634	15.4849	-10.3793	
7.79264	-19.3387	15.2725	-10.4232	
7.79763	-18.9921	15.0428	-10.2733	
7.80262	-18.5948	14.8345	-10.2611	
7.80761	-18.129	14.6509	-10.4361	
7.81261	-17.7172	14.454	-10.4886	
7.8176	-17.3751	14.2314	-10.3604	
7.82259	-16.9705	14.0244	-10.3503	
7.82758	-16.4979	13.842	-10.5258	
7.83257	-16.0878	13.6389	-10.5797	
7.83757	-15.7545	13.4194	-10.4471	
7.84256	-15.3793	13.233	-10.4346	
7.84755	-14.9443	13.0757	-10.6069	
7.85254	-14.5725	12.9044	-10.6616	
7.85753	-14.2866	12.7169	-10.5431	
7.86253	-13.962	12.5457	-10.5351	
7.86752	-13.5748	12.4017	-10.6895	
7.87251	-13.2363	12.2437	-10.7327	
7.8775	-12.959	12.0538	-10.6011	
7.88249	-12.6259	11.8807	-10.5839	
7.88749	-12.2191	11.7293	-10.7453	
7.89248	-11.8491	11.5599	-10.8015	
7.89747	-11.5386	11.3655	-10.6847	
7.90246	-11.172	11.171	-10.6774	
7.90745	-10.7219	10.9979	-10.8367	
7.91245	-10.316	10.8179	-10.894	
7.91744	-9.99182	10.6094	-10.7831	
7.92243	-9.62647	10.4251	-10.7652	
7.92742	-9.20392	10.2676	-10.9148	
7.93241	-8.83417	10.0995	-10.9709	
7.93741	-8.53796	9.91132	-10.8663	
7.9424	-8.20691	9.73682	-10.8558	
7.94739	-7.81213	9.59412	-10.9955	
7.95238	-7.46356	9.43134	-11.0432	
7.95738	-7.18488	9.25366	-10.947	
7.96237	-6.87463	9.09723	-10.9324	
7.96736	-6.50946	8.96271	-11.0617	
7.97235	-6.20593	8.82861	-11.1165	
7.97734	-5.99347	8.68695	-11.0324	
7.98234	-5.76428	8.56671	-11.0146	
7.98733	-5.49469	8.4787	-11.1312	
7.99232	-5.28626	8.38745	-11.1781	
7.99731	-5.15759	8.2768	-11.0782	
8.0023	-5.00708	8.1864	-11.051	
8.0073	-4.80579	8.12756	-11.1658	
8.01229	-4.64142	8.06098	-11.2027	
