Scan started at 15:02:45 30/09/2014
Time (s)	x (nT)	y (nT)	z (nT)	Frequency (Hz)	x (nT)	y (nT)	z (nT)
4.96712	-310.364	446.578	-8.70648	97.5178	0.12213	0.171948	0.00922587	
4.97211	-310.059	445.85	-9.11817	97.6156	0.142799	0.20662	0.00931996	
4.9771	-309.939	445.386	-8.92676	97.7134	0.126232	0.178905	0.00924397	
4.9821	-309.752	444.97	-8.51733	97.8112	0.139068	0.200429	0.00930403	
4.98709	-309.386	444.312	-8.71253	97.909	0.130366	0.185885	0.00926242	
4.99208	-309.1	443.633	-9.12689	98.0068	0.135126	0.193861	0.00927947	
4.99707	-308.997	443.203	-8.92603	98.1046	0.134447	0.192731	0.00927708	
5.00206	-308.81	442.79	-8.51447	98.2024	0.131034	0.187015	0.00926209	
5.00706	-308.448	442.127	-8.73114	98.3002	0.138393	0.199315	0.00930023	
5.01205	-308.156	441.431	-9.16486	98.3981	0.12688	0.180013	0.00924534	
5.01704	-308.034	440.984	-8.96564	98.4959	0.142131	0.205529	0.00931022	
5.02203	-307.846	440.567	-8.53851	98.5937	0.12274	0.173005	0.00922376	
5.02702	-307.485	439.891	-8.7406	98.6915	0.145605	0.211277	0.00933106	
5.03202	-307.194	439.189	-9.16071	98.7893	0.11872	0.166146	0.00920527	
5.03701	-307.07	438.744	-8.94806	98.8871	0.148759	0.216478	0.00934585	
5.042	-306.88	438.318	-8.52356	98.9849	0.114916	0.159609	0.00919222	
5.04699	-306.519	437.642	-8.72925	99.0827	0.151539	0.22106	0.00936025	
5.05198	-306.22	436.935	-9.15424	99.1805	0.11144	0.15359	0.00917422	
5.05698	-306.094	436.472	-8.94507	99.2784	0.153917	0.224961	0.00937352	
5.06197	-305.904	436.035	-8.51093	99.3762	0.108402	0.148286	0.0091649	
5.06696	-305.544	435.352	-8.72254	99.474	0.155856	0.228141	0.00938198	
5.07195	-305.259	434.65	-9.16473	99.5718	0.105904	0.143897	0.00915414	
5.07695	-305.146	434.193	-8.96338	99.6696	0.157332	0.230556	0.00939049	
5.08194	-304.95	433.759	-8.5257	99.7674	0.104043	0.140607	0.00914728	
5.08693	-304.574	433.074	-8.7182	99.8652	0.158326	0.232183	0.00939464	
5.09192	-304.276	432.344	-9.14716	99.963	0.102893	0.138565	0.0091433	
5.09691	-304.152	431.856	-8.95239	100.061	0.158826	0.233	0.00939758	
5.10191	-303.954	431.401	-8.51538	
5.1069	-303.58	430.692	-8.71082	
5.11189	-303.27	429.946	-9.14423	
5.11688	-303.129	429.446	-8.92896	
5.12187	-302.916	428.958	-8.48828	
5.12687	-302.526	428.205	-8.69476	
5.13186	-302.196	427.419	-9.12091	
5.13685	-302.029	426.863	-8.90747	
5.14184	-301.788	426.307	-8.46674	
5.14683	-301.385	425.496	-8.65857	
5.15183	-301.041	424.66	-9.09174	
5.15682	-300.847	424.052	-8.89142	
5.16181	-300.588	423.455	-8.44263	
5.1668	-300.154	422.616	-8.63428	
5.17179	-299.785	421.734	-9.07044	
5.17679	-299.595	421.075	-8.86688	
5.18178	-299.33	420.445	-8.42578	
5.18677	-298.892	419.578	-8.62903	
5.19176	-298.535	418.7	-9.07538	
5.19676	-298.339	418.069	-8.8783	
5.20175	-298.072	417.472	-8.43286	
5.20674	-297.651	416.649	-8.63367	
5.21173	-297.31	415.81	-9.08081	
5.21672	-297.141	415.221	-8.87421	
5.22172	-296.91	414.663	-8.43097	
5.22671	-296.508	413.881	-8.64307	
5.2317	-296.168	413.078	-9.08515	
5.23669	-295.998	412.514	-8.88165	
5.24168	-295.761	411.983	-8.4502	
5.24668	-295.361	411.21	-8.66882	
5.25167	-295.026	410.415	-9.12573	
5.25666	-294.858	409.849	-8.92987	
5.26165	-294.628	409.312	-8.48816	
5.26664	-294.237	408.551	-8.70355	
5.27164	-293.907	407.759	-9.16058	
5.27663	-293.736	407.188	-8.96015	
5.28162	-293.492	406.631	-8.52966	
5.28661	-293.073	405.819	-8.75708	
5.2916	-292.716	404.931	-9.21161	
5.2966	-292.516	404.249	-9.00647	
5.30159	-292.228	403.577	-8.55573	
5.30658	-291.752	402.642	-8.76013	
5.31157	-291.336	401.649	-9.22614	
5.31657	-291.069	400.857	-9.0246	
5.32156	-290.728	400.061	-8.55878	
5.32655	-290.225	399.016	-8.76898	
5.33154	-289.768	397.923	-9.24426	
5.33653	-289.469	397.031	-9.04279	
5.34153	-289.1	396.153	-8.58966	
5.34652	-288.554	395.035	-8.81159	
5.35151	-288.057	393.862	-9.27033	
5.3565	-287.713	392.881	-9.06647	
5.36149	-287.278	391.887	-8.60773	
5.36649	-286.665	390.63	-8.80536	
5.37148	-286.118	389.321	-9.27551	
5.37647	-285.722	388.214	-9.07813	
5.38146	-285.246	387.111	-8.62158	
5.38645	-284.594	385.767	-8.83283	
5.39145	-283.995	384.362	-9.29553	
5.39644	-283.544	383.148	-9.09686	
5.40143	-283.018	381.938	-8.63233	
5.40642	-282.317	380.482	-8.83283	
5.41141	-281.666	378.955	-9.29352	
5.41641	-281.16	377.623	-9.08545	
5.4214	-280.589	376.308	-8.62561	
5.42639	-279.84	374.752	-8.83814	
5.43138	-279.14	373.157	-9.31354	
5.43637	-278.599	371.754	-9.11554	
5.44137	-277.978	370.353	-8.66156	
5.44636	-277.192	368.731	-8.89307	
5.45135	-276.472	367.072	-9.38361	
5.45634	-275.895	365.602	-9.19074	
5.46134	-275.251	364.143	-8.73364	
5.46633	-274.462	362.482	-8.94794	
5.47132	-273.731	360.803	-9.41998	
5.47631	-273.151	359.341	-9.21747	
5.4813	-272.517	357.923	-8.74347	
5.4863	-271.744	356.318	-8.95654	
5.49129	-271.04	354.698	-9.4444	
5.49628	-270.492	353.279	-9.24005	
5.50127	-269.874	351.873	-8.77472	
5.50626	-269.093	350.262	-9.00012	
5.51126	-268.369	348.609	-9.48535	
5.51625	-267.771	347.112	-9.27973	
5.52124	-267.084	345.575	-8.81299	
5.52623	-266.231	343.811	-9.04529	
5.53122	-265.428	341.999	-9.5539	
5.53622	-264.764	340.363	-9.36505	
5.54121	-264.043	338.768	-8.90234	
5.5462	-263.18	337.003	-9.13587	
5.55119	-262.373	335.232	-9.63654	
5.55618	-261.707	333.652	-9.43781	
5.56118	-260.997	332.107	-8.9668	
5.56617	-260.149	330.39	-9.19965	
5.57116	-259.362	328.663	-9.71045	
5.57615	-258.741	327.131	-9.50287	
5.58115	-258.065	325.659	-9.02265	
5.58614	-257.247	324.046	-9.25739	
5.59113	-256.508	322.435	-9.7497	
5.59612	-255.931	321.045	-9.53082	
5.60111	-255.307	319.713	-9.04035	
5.60611	-254.55	318.243	-9.26495	
5.6111	-253.884	316.802	-9.77533	
5.61609	-253.398	315.599	-9.57037	
5.62108	-252.88	314.487	-9.08087	
5.62607	-252.238	313.24	-9.30084	
5.63107	-251.644	311.963	-9.79376	
5.63606	-251.165	310.802	-9.58026	
5.64105	-250.606	309.593	-9.09485	
5.64604	-249.885	308.158	-9.32166	
5.65103	-249.19	306.644	-9.83643	
5.65603	-248.589	305.225	-9.63709	
5.66102	-247.911	303.775	-9.13941	
5.66601	-247.075	302.144	-9.35706	
5.671	-246.283	300.474	-9.87024	
5.67599	-245.629	298.942	-9.67316	
5.68099	-244.919	297.431	-9.19043	
5.68598	-244.073	295.778	-9.41742	
5.69097	-243.284	294.104	-9.91974	
5.69596	-242.64	292.58	-9.71057	
5.70096	-241.957	291.11	-9.21967	
5.70595	-241.164	289.551	-9.44525	
5.71094	-240.449	288.038	-9.95191	
5.71593	-239.88	286.711	-9.72553	
5.72092	-239.268	285.416	-9.22125	
5.72592	-238.538	284.015	-9.44568	
5.73091	-237.894	282.656	-9.95551	
5.7359	-237.405	281.478	-9.74054	
5.74089	-236.859	280.34	-9.23267	
5.74588	-236.183	279.08	-9.448	
5.75088	-235.56	277.807	-9.94879	
5.75587	-235.082	276.684	-9.7273	
5.76086	-234.557	275.587	-9.21765	
5.76585	-233.893	274.349	-9.43384	
5.77084	-233.275	273.082	-9.93817	
5.77584	-232.782	271.925	-9.71271	
5.78083	-232.231	270.759	-9.20984	
5.78582	-231.532	269.446	-9.43384	
5.79081	-230.873	268.11	-9.94733	
5.7958	-230.342	266.887	-9.73596	
5.8008	-229.759	265.659	-9.23401	
5.80579	-229.036	264.303	-9.47003	
5.81078	-228.362	262.934	-9.99115	
5.81577	-227.819	261.674	-9.77606	
5.82077	-227.223	260.433	-9.27741	
5.82576	-226.505	259.1	-9.50275	
5.83075	-225.849	257.762	-10.0176	
5.83574	-225.321	256.561	-9.81629	
5.84073	-224.747	255.387	-9.32184	
5.84573	-224.058	254.105	-9.55408	
5.85072	-223.414	252.836	-10.0821	
5.85571	-222.911	251.687	-9.87573	
5.8607	-222.369	250.561	-9.3689	
5.86569	-221.697	249.334	-9.58264	
5.87069	-221.075	248.092	-10.088	
5.87568	-220.575	246.957	-9.87354	
5.88067	-220.012	245.806	-9.3692	
5.88566	-219.3	244.502	-9.59668	
5.89065	-218.607	243.144	-10.1143	
5.89565	-218.021	241.852	-9.89252	
5.90064	-217.376	240.543	-9.37476	
5.90563	-216.591	239.123	-9.58685	
5.91062	-215.85	237.688	-10.0909	
5.91561	-215.225	236.323	-9.87488	
5.92061	-214.535	234.949	-9.36975	
5.9256	-213.724	233.488	-9.58032	
5.93059	-212.98	232.054	-10.0865	
5.93558	-212.381	230.763	-9.86896	
5.94058	-211.74	229.486	-9.35822	
5.94557	-210.953	228.113	-9.56744	
5.95056	-210.221	226.747	-10.064	
5.95555	-209.639	225.506	-9.83844	
5.96054	-209.027	224.312	-9.33045	
5.96554	-208.309	223.076	-9.54932	
5.97053	-207.666	221.886	-10.0565	
5.97552	-207.167	220.801	-9.83685	
5.98051	-206.619	219.749	-9.30969	
5.9855	-205.963	218.642	-9.50897	
5.9905	-205.371	217.557	-10.0178	
5.99549	-204.928	216.604	-9.79938	
6.00048	-204.457	215.684	-9.27716	
6.00547	-203.861	214.688	-9.47473	
6.01046	-203.3	213.68	-9.98218	
6.01546	-202.849	212.717	-9.76727	
6.02045	-202.335	211.716	-9.24609	
6.02544	-201.67	210.612	-9.44006	
6.03043	-201.043	209.501	-9.93085	
6.03542	-200.539	208.459	-9.70136	
6.04042	-199.98	207.389	-9.17468	
6.04541	-199.271	206.203	-9.37946	
6.0504	-198.585	204.99	-9.87763	
6.05539	-198.017	203.831	-9.65192	
6.06038	-197.404	202.691	-9.12525	
6.06538	-196.693	201.525	-9.32025	
6.07037	-196.052	200.4	-9.82977	
6.07536	-195.552	199.383	-9.62683	
6.08035	-195.008	198.379	-9.11688	
6.08535	-194.336	197.319	-9.33295	
6.09034	-193.718	196.259	-9.84577	
6.09533	-193.234	195.282	-9.63934	
6.10032	-192.728	194.35	-9.13153	
6.10531	-192.12	193.384	-9.33887	
6.11031	-191.572	192.463	-9.841	
6.1153	-191.161	191.642	-9.62549	
6.12029	-190.723	190.834	-9.13373	
6.12528	-190.175	189.985	-9.35907	
6.13027	-189.677	189.17	-9.88379	
6.13527	-189.325	188.444	-9.68677	
6.14026	-188.957	187.751	-9.1662	
6.14525	-188.472	187.03	-9.35773	
6.15024	-188.03	186.331	-9.85614	
6.15523	-187.729	185.685	-9.64209	
6.16023	-187.371	185.01	-9.12445	
6.16522	-186.87	184.259	-9.31983	
6.17021	-186.393	183.482	-9.82422	
6.1752	-186.005	182.706	-9.61749	
6.18019	-185.555	181.89	-9.10254	
6.18519	-184.96	180.992	-9.29791	
6.19018	-184.372	180.045	-9.79785	
6.19517	-183.882	179.111	-9.57385	
6.20016	-183.334	178.136	-9.04895	
6.20516	-182.636	177.066	-9.24713	
6.21015	-181.95	175.968	-9.75098	
6.21514	-181.374	174.9	-9.53339	
6.22013	-180.742	173.809	-9.00897	
6.22512	-179.982	172.657	-9.20245	
6.23012	-179.261	171.525	-9.69135	
6.23511	-178.656	170.449	-9.46466	
6.2401	-178.026	169.355	-8.94519	
6.24509	-177.268	168.22	-9.13275	
6.25008	-176.538	167.106	-9.62598	
6.25508	-175.937	166.028	-9.41376	
6.26007	-175.293	164.932	-8.88837	
6.26506	-174.509	163.779	-9.065	
6.27005	-173.746	162.606	-9.5459	
6.27504	-173.088	161.471	-9.32916	
6.28004	-172.394	160.33	-8.81378	
6.28503	-171.57	159.123	-9.00281	
6.29002	-170.753	157.891	-9.4867	
6.29501	-170.029	156.676	-9.27258	
6.3	-169.273	155.463	-8.75891	
6.305	-168.421	154.26	-8.93396	
6.30999	-167.58	153.054	-9.42377	
6.31498	-166.825	151.826	-9.22614	
6.31997	-166.027	150.562	-8.71863	
6.32497	-165.105	149.271	-8.90039	
6.32996	-164.247	148.037	-9.3819	
6.33495	-163.55	146.89	-9.16358	
6.33994	-162.85	145.787	-8.64649	
6.34493	-162.057	144.705	-8.84332	
6.34993	-161.321	143.675	-9.34174	
6.35492	-160.731	142.706	-9.12457	
6.35991	-160.137	141.77	-8.62512	
6.3649	-159.455	140.844	-8.81067	
6.36989	-158.806	139.944	-9.29706	
6.37489	-158.249	139.074	-9.12128	
6.37988	-157.661	138.167	-8.61804	
6.38487	-156.92	137.192	-8.79407	
6.38986	-156.146	136.173	-9.2757	
6.39485	-155.46	135.116	-9.08447	
6.39985	-154.721	134.011	-8.591	
6.40484	-153.841	132.865	-8.78174	
6.40983	-152.962	131.711	-9.26782	
6.41482	-152.171	130.536	-9.06775	
6.41981	-151.337	129.32	-8.56134	
6.42481	-150.378	128.11	-8.7229	
6.4298	-149.479	126.952	-9.18628	
6.43479	-148.753	125.869	-8.97998	
6.43978	-148.052	124.861	-8.49463	
6.44478	-147.282	123.922	-8.67798	
6.44977	-146.582	123.068	-9.14191	
6.45476	-146.054	122.282	-8.9466	
6.45975	-145.553	121.549	-8.45709	
6.46474	-144.964	120.867	-8.62634	
6.46974	-144.419	120.222	-9.10095	
6.47473	-144.005	119.601	-8.91028	
6.47972	-143.56	118.964	-8.43213	
6.48471	-142.984	118.299	-8.61176	
6.4897	-142.398	117.61	-9.07257	
6.4947	-141.886	116.87	-8.88159	
6.49969	-141.304	116.054	-8.3988	
6.50468	-140.546	115.169	-8.57153	
6.50967	-139.751	114.242	-9.0246	
6.51466	-139.024	113.251	-8.82123	
6.51966	-138.226	112.167	-8.34528	
6.52465	-137.242	111.019	-8.51129	
6.52964	-136.218	109.834	-8.95966	
6.53463	-135.271	108.594	-8.76563	
6.53962	-134.27	107.298	-8.27582	
6.54462	-133.125	105.999	-8.41919	
6.54961	-132.003	104.735	-8.85889	
6.5546	-131.012	103.482	-8.67719	
6.55959	-129.997	102.211	-8.20648	
6.56459	-128.831	100.936	-8.36127	
6.56958	-127.676	99.676	-8.79614	
6.57457	-126.639	98.3992	-8.58948	
6.57956	-125.566	97.0993	-8.11133	
6.58455	-124.369	95.8287	-8.26117	
6.58955	-123.185	94.5908	-8.67603	
6.59454	-122.117	93.3352	-8.47235	
6.59953	-121.002	92.0327	-7.98969	
6.60452	-119.72	90.7167	-8.13568	
6.60951	-118.425	89.4097	-8.58264	
6.61451	-117.224	88.0693	-8.43042	
6.6195	-115.989	86.685	-7.99371	
6.62449	-114.601	85.3095	-8.14765	
6.62948	-113.2	83.9401	-8.5517	
6.63447	-111.911	82.5401	-8.35645	
6.63947	-110.601	81.1244	-7.92169	
6.64446	-109.146	79.7332	-8.08075	
6.64945	-107.693	78.3885	-8.50531	
6.65444	-106.385	77.0658	-8.36078	
6.65943	-105.108	75.7675	-7.96076	
6.66443	-103.741	74.5328	-8.12708	
6.66942	-102.404	73.3618	-8.53668	
6.67441	-101.222	72.1941	-8.38245	
6.6794	-100.057	71.0161	-7.97662	
6.68439	-98.7601	69.8696	-8.11646	
6.68939	-97.4462	68.7471	-8.48901	
6.69438	-96.2775	67.6276	-8.30969	
6.69937	-95.1265	66.5093	-7.88825	
6.70436	-93.8411	65.4273	-8.02222	
6.70936	-92.5688	64.4052	-8.41339	
6.71435	-91.4483	63.3914	-8.27515	
6.71934	-90.3361	62.3701	-7.90448	
6.72433	-89.0956	61.3896	-8.06213	
6.72932	-87.8582	60.4401	-8.4444	
6.73432	-86.7647	59.4772	-8.2984	
6.73931	-85.676	58.5003	-7.91516	
6.7443	-84.4378	57.5374	-8.03125	
6.74929	-83.1623	56.5806	-8.37775	
6.75428	-81.9934	55.5836	-8.22571	
6.75928	-80.8116	54.5529	-7.8479	
6.76427	-79.4893	53.5538	-7.96423	
6.76926	-78.165	52.6019	-8.29968	
6.77425	-76.9819	51.6421	-8.15436	
6.77924	-75.8374	50.6887	-7.79334	
6.78424	-74.6001	49.8053	-7.90955	
6.78923	-73.3759	48.9713	-8.2442	
6.79422	-72.3021	48.1281	-8.11218	
6.79921	-71.2673	47.2933	-7.77521	
6.8042	-70.1368	46.5275	-7.89746	
6.8092	-69.0288	45.8116	-8.21723	
6.81419	-68.0947	45.0957	-8.08392	
6.81918	-67.2279	44.3964	-7.75214	
6.82417	-66.2734	43.7733	-7.85767	
6.82917	-65.3236	43.192	-8.16498	
6.83416	-64.4976	42.5664	-8.04889	
6.83915	-63.6878	41.928	-7.72949	
6.84414	-62.7698	41.3441	-7.84583	
6.84913	-61.8369	40.7883	-8.16455	
6.85413	-61.0214	40.1914	-8.04834	
6.85912	-60.2253	39.5823	-7.73547	
6.86411	-59.3239	39.0344	-7.83936	
6.8691	-58.434	38.5223	-8.13886	
6.87409	-57.6925	37.9876	-8.03369	
6.87909	-56.9784	37.4459	-7.73901	
6.88408	-56.1411	36.9497	-7.84406	
6.88907	-55.301	36.4839	-8.12695	
6.89406	-54.6088	35.9912	-8.01068	
6.89905	-53.9337	35.4748	-7.72009	
6.90405	-53.1081	34.9895	-7.81159	
6.90904	-52.2548	34.5234	-8.08533	
6.91403	-51.5194	34.0209	-7.97461	
6.91902	-50.7781	33.4834	-7.67859	
6.92401	-49.8928	32.9686	-7.76953	
6.92901	-48.998	32.4791	-8.03119	
6.934	-48.2446	31.9781	-7.92468	
6.93899	-47.5169	31.4749	-7.6535	
6.94398	-46.6744	31.0035	-7.73987	
6.94898	-45.8365	30.5683	-8.00482	
6.95397	-45.162	30.1221	-7.90765	
6.95896	-44.5205	29.6725	-7.6427	
6.96395	-43.7606	29.2698	-7.74335	
6.96894	-43.0106	28.8949	-7.99146	
6.97394	-42.42	28.5055	-7.88184	
6.97893	-41.8857	28.1239	-7.61249	
6.98392	-41.2471	27.7951	-7.69122	
6.98891	-40.5933	27.4954	-7.94306	
6.9939	-40.0924	27.1685	-7.86292	
6.9989	-39.654	26.8369	-7.61206	
7.00389	-39.1071	26.5604	-7.68982	
7.00888	-38.5228	26.3066	-7.92041	
7.01387	-38.0555	26.0054	-7.82532	
7.01886	-37.6232	25.6896	-7.58606	
7.02386	-37.0794	25.4189	-7.65918	
7.02885	-36.5278	25.1778	-7.87616	
7.03384	-36.1132	24.9178	-7.79102	
7.03883	-35.7285	24.6369	-7.55609	
7.04382	-35.2215	24.3921	-7.62512	
7.04882	-34.6976	24.17	-7.84638	
7.05381	-34.2961	23.9095	-7.76019	
7.0588	-33.9163	23.6354	-7.51691	
7.06379	-33.4152	23.3937	-7.57861	
7.06879	-32.8818	23.1662	-7.78711	
7.07378	-32.46	22.9133	-7.69708	
7.07877	-32.0573	22.6344	-7.48139	
7.08376	-31.5372	22.3746	-7.5553	
7.08875	-30.9906	22.1361	-7.75415	
7.09375	-30.5463	21.8691	-7.66052	
7.09874	-30.1282	21.5988	-7.43567	
7.10373	-29.6098	21.3518	-7.49677	
7.10872	-29.0629	21.1176	-7.69074	
7.11371	-28.6195	20.8627	-7.60754	
7.11871	-28.2028	20.5853	-7.38959	
7.1237	-27.6815	20.3327	-7.44623	
7.12869	-27.1279	20.103	-7.62793	
7.13368	-26.6835	19.8498	-7.54395	
7.13867	-26.283	19.5773	-7.33331	
7.14367	-25.784	19.348	-7.37921	
7.14866	-25.2752	19.1511	-7.55719	
7.15365	-24.8925	18.9359	-7.48316	
7.15864	-24.5656	18.7058	-7.28192	
7.16363	-24.1623	18.525	-7.3291	
7.16863	-23.7489	18.3842	-7.50403	
7.17362	-23.4747	18.2202	-7.4292	
7.17861	-23.2592	18.0535	-7.2298	
7.1836	-22.9479	17.9285	-7.28284	
7.1886	-22.6185	17.8221	-7.45599	
7.19359	-22.4056	17.686	-7.38196	
7.19858	-22.2303	17.5438	-7.19336	
7.20357	-21.9556	17.4323	-7.24927	
7.20856	-21.6564	17.3391	-7.41937	
7.21356	-21.4682	17.2215	-7.34192	
7.21855	-21.3115	17.0853	-7.1557	
7.22354	-21.0441	16.976	-7.20978	
7.22853	-20.7338	16.8787	-7.37427	
7.23352	-20.5231	16.7492	-7.29523	
7.23852	-20.3242	16.598	-7.1084	
7.24351	-20	16.4642	-7.16345	
7.2485	-19.6364	16.3433	-7.3186	
7.25349	-19.3803	16.2005	-7.24567	
7.25848	-19.1594	16.0366	-7.06329	
7.26348	-18.8392	15.9034	-7.10852	
7.26847	-18.4843	15.7861	-7.25287	
7.27346	-18.2175	15.6308	-7.16736	
7.27845	-17.9739	15.4527	-6.98822	
7.28344	-17.6135	15.305	-7.02478	
7.28844	-17.2101	15.1681	-7.15601	
7.29343	-16.8997	14.9863	-7.06183	
7.29842	-16.6026	14.7896	-6.86444	
7.30341	-16.1857	14.613	-6.89496	
7.3084	-15.7234	14.441	-7.02222	
7.3134	-15.3502	14.2507	-6.93329	
7.31839	-15.0211	14.043	-6.758	
7.32338	-14.5958	13.864	-6.78314	
7.32837	-14.1453	13.7064	-6.89386	
7.33337	-13.8067	13.5253	-6.80884	
7.33836	-13.506	13.3372	-6.63141	
7.34335	-13.1247	13.1794	-6.65289	
7.34834	-12.718	13.0401	-6.76587	
7.35333	-12.4027	12.877	-6.67426	
7.35833	-12.1345	12.7078	-6.4964	
7.36332	-11.7882	12.5644	-6.51227	
7.36831	-11.407	12.437	-6.60822	
7.3733	-11.1223	12.2866	-6.51441	
7.37829	-10.8656	12.1154	-6.32758	
7.38329	-10.5164	11.9719	-6.33337	
7.38828	-10.1344	11.844	-6.43012	
7.39327	-9.84247	11.6948	-6.34113	
7.39826	-9.58606	11.5415	-6.17407	
7.40325	-9.25232	11.4059	-6.1734	
7.40825	-8.90277	11.2863	-6.25702	
7.41324	-8.64069	11.1547	-6.17133	
7.41823	-8.4184	11.0153	-5.99573	
7.42322	-8.1264	10.9052	-5.99622	
7.42821	-7.80731	10.8116	-6.07691	
7.43321	-7.58093	10.6997	-5.98889	
7.4382	-7.39179	10.5742	-5.81738	
7.44319	-7.11298	10.4586	-5.80994	
7.44818	-6.79193	10.3554	-5.86743	
7.45318	-6.54016	10.2341	-5.76648	
7.45817	-6.30914	10.0966	-5.60059	
7.46316	-5.99268	9.97669	-5.57886	
7.46815	-5.64331	9.86383	-5.62854	
7.47314	-5.36554	9.73096	-5.52008	
7.47814	-5.11078	9.57709	-5.34253	
7.48313	-4.77966	9.44867	-5.31763	
7.48812	-4.43176	9.34467	-5.34961	
7.49311	-4.17084	9.22321	-5.23877	
7.4981	-3.94507	9.09845	-5.06824	
7.5031	-3.64734	8.98541	-5.0329	
7.50809	-3.33228	8.87775	-5.05884	
7.51308	-3.09082	8.76709	-4.94415	
7.51807	-2.86664	8.6535	-4.75903	
7.52306	-2.57751	8.55438	-4.70721	
7.52806	-2.26465	8.46503	-4.71265	
7.53305	-2.02484	8.34912	-4.58502	
7.53804	-1.80176	8.22357	-4.40002	
7.54303	-1.51636	8.12787	-4.3429	
7.54802	-1.22815	8.03851	-4.34522	
7.55302	-1.0083	7.9444	-4.21906	
7.55801	-0.811462	7.85028	-4.0329	
7.563	-0.558045	7.76788	-3.96832	
7.56799	-0.297241	7.69501	-3.95593	
7.57299	-0.109863	7.61493	-3.82373	
7.57798	0.0499268	7.5329	-3.64606	
7.58297	0.265686	7.45941	-3.58447	
7.58796	0.49646	7.39484	-3.56866	
7.59295	0.662964	7.33167	-3.44458	
7.59795	0.805725	7.26819	-3.26929	
7.60294	0.995667	7.20648	-3.2063	
7.60793	1.20123	7.15064	-3.19366	
7.61292	1.35315	7.08643	-3.06763	
7.61791	1.47845	7.01819	-2.8927	
7.62291	1.66174	6.96295	-2.81549	
7.6279	1.87537	6.91834	-2.78235	
7.63289	2.04028	6.86029	-2.65155	
7.63788	2.18219	6.78552	-2.4679	
7.64287	2.37116	6.73285	-2.37805	
7.64787	2.58759	6.68854	-2.32831	
7.65286	2.75299	6.62561	-2.16931	
7.65785	2.89789	6.56097	-1.96088	
7.66284	3.10034	6.5163	-1.84546	
7.66783	3.32361	6.48285	-1.76239	
7.67283	3.50159	6.43256	-1.58478	
7.67782	3.65894	6.37616	-1.36481	
7.68281	3.85791	6.32813	-1.2273	
7.6878	4.06598	6.29138	-1.13599	
7.6928	4.22424	6.24414	-0.950073	
7.69779	4.36877	6.1983	-0.716919	
7.70278	4.56006	6.16827	-0.574341	
7.70777	4.76447	6.13989	-0.472046	
7.71276	4.91443	6.10742	-0.285584	
7.71776	5.04639	6.06604	-0.0556641	
7.72275	5.22015	6.0379	0.0904541	
7.72774	5.40595	6.02698	0.193481	
7.73273	5.54419	5.99719	0.371094	
7.73772	5.65869	5.9599	0.587708	
7.74272	5.81342	5.94678	0.732971	
7.74771	5.97705	5.9372	0.833923	
7.7527	6.10248	5.91962	1.00818	
7.75769	6.21259	5.90167	1.21802	
7.76268	6.34485	5.89264	1.34674	
7.76768	6.49194	5.89105	1.44598	
7.77267	6.59906	5.87878	1.61359	
7.77766	6.68549	5.86285	1.80688	
7.78265	6.81317	5.85993	1.93439	
7.78764	6.94476	5.86102	2.02551	
7.79264	7.03626	5.85089	2.18073	
7.79763	7.11816	5.84143	2.36585	
7.80262	7.23608	5.84247	2.49127	
7.80761	7.37238	5.84973	2.59021	
7.81261	7.46808	5.85065	2.74316	
7.8176	7.55444	5.8421	2.93066	
7.82259	7.67523	5.85046	3.06866	
7.82758	7.79321	5.86072	3.17651	
7.83257	7.88171	5.85523	3.33417	
7.83757	7.96735	5.85016	3.5238	
7.84256	8.08252	5.86139	3.65656	
7.84755	8.20709	5.87756	3.7594	
7.85254	8.29364	5.87763	3.91846	
7.85753	8.362	5.87933	4.09631	
7.86253	8.46729	5.89728	4.21588	
7.86752	8.5871	5.91467	4.31128	
7.87251	8.67407	5.91681	4.47144	
7.8775	8.75781	5.91974	4.67011	
7.88249	8.87567	5.94305	4.81982	
7.88749	9.00061	5.96814	4.9419	
7.89248	9.09845	5.98285	5.1297	
7.89747	9.19129	5.99768	5.35346	
7.90246	9.31885	6.0202	5.51856	
7.90745	9.45575	6.04804	5.65643	
7.91245	9.5578	6.06677	5.84259	
7.91744	9.646	6.08392	6.047	
7.92243	9.76825	6.10626	6.20923	
7.92742	9.90521	6.14118	6.36322	
7.93241	10.0043	6.16956	6.55286	
7.93741	10.0858	6.18683	6.75012	
7.9424	10.2072	6.21692	6.91388	
7.94739	10.3369	6.24652	7.05988	
7.95238	10.4419	6.27625	7.25195	
7.95738	10.5413	6.3075	7.46747	
7.96237	10.6578	6.34161	7.63074	
7.96736	10.7863	6.38342	7.7771	
7.97235	10.8885	6.41718	7.97229	
7.97734	10.9822	6.44507	8.1789	
7.98234	11.1026	6.48242	8.34796	
7.98733	11.2292	6.52252	8.49176	
7.99232	11.3289	6.55597	8.67462	
7.99731	11.4235	6.59192	8.8891	
8.0023	11.5424	6.63617	9.05969	
8.0073	11.6658	6.67835	9.20825	
8.01229	11.7676	6.71661	9.39526	
8.01728	11.8633	6.75342	9.60675	
8.02227	11.9919	6.79981	9.78455	
8.02726	12.1301	6.84863	9.94171	
8.03226	12.2377	6.8963	10.1443	
8.03725	12.351	6.94244	10.3716	
8.04224	12.496	6.99005	10.5609	
8.04723	12.6343	7.0401	10.7293	
8.05222	12.7487	7.09412	10.935	
