Scan started at 15:02:45 30/09/2014
Time (s)	x (nT)	y (nT)	z (nT)	Frequency (Hz)	x (nT)	y (nT)	z (nT)
14.1176	-0.943482	-0.8349	186.394	
14.1226	-1.17828	-1.1012	186.338	
14.1276	0.48407	0.56897	186.273	
14.1326	0.720642	0.836914	186.17	
14.1376	-0.944824	-0.830078	186.072	
14.1426	-1.18939	-1.10126	186.016	
14.1476	0.47168	0.556458	185.96	
14.1525	0.709778	0.819153	185.869	
14.1575	-0.954834	-0.849915	185.787	
14.1625	-1.18982	-1.11969	185.738	
14.1675	0.486267	0.564453	185.675	
14.1725	0.73938	0.861206	185.584	
14.1775	-0.92273	-0.811524	185.507	
14.1825	-1.16583	-1.08698	185.465	
14.1875	0.500122	0.584961	185.425	
14.1925	0.746033	0.856873	185.348	
14.1975	-0.92041	-0.808655	185.266	
14.2025	-1.18054	-1.09125	185.22	
14.2075	0.483032	0.580566	185.181	
14.2125	0.754028	0.878113	185.105	
14.2174	-0.889038	-0.775269	185.035	
14.2224	-1.14862	-1.06683	185	
14.2274	0.499329	0.580566	184.948	
14.2324	0.756043	0.862	184.861	
14.2374	-0.90918	-0.804138	184.778	
14.2424	-1.18085	-1.09869	184.733	
14.2474	0.468506	0.560425	184.686	
14.2524	0.721863	0.837036	184.61	
14.2574	-0.948731	-0.843872	184.542	
14.2624	-1.23218	-1.14594	184.49	
14.2674	0.419434	0.506287	184.421	
14.2724	0.69281	0.79364	184.338	
14.2773	-0.97345	-0.870789	184.272	
14.2823	-1.25464	-1.17004	184.23	
14.2873	0.41217	0.494629	184.163	
14.2923	0.705628	0.808228	184.046	
14.2973	-0.94635	-0.837402	183.934	
14.3023	-1.22742	-1.13647	183.866	
14.3073	0.440186	0.526733	183.803	
14.3123	0.734619	0.843872	183.703	
14.3173	-0.913269	-0.803772	183.607	
14.3223	-1.18683	-1.10327	183.556	
14.3273	0.473938	0.554627	183.511	
14.3323	0.760193	0.865173	183.429	
14.3373	-0.896546	-0.789734	183.342	
14.3422	-1.18805	-1.09485	183.297	
14.3472	0.466919	0.56604	183.251	
14.3522	0.76178	0.878906	183.17	
14.3572	-0.903992	-0.79187	183.096	
14.3622	-1.21997	-1.14117	183.056	
14.3672	0.419495	0.501709	183.02	
14.3722	0.705994	0.816101	182.942	
14.3772	-0.953003	-0.849915	182.853	
14.3822	-1.26782	-1.185	182.774	
14.3872	0.363831	0.45459	182.681	
14.3922	0.660034	0.771729	182.567	
14.3972	-0.987854	-0.8797	182.475	
14.4022	-1.28882	-1.20392	182.427	
14.4071	0.370056	0.456177	182.367	
14.4121	0.69751	0.807678	182.281	
14.4171	-0.93158	-0.8219	182.186	
14.4221	-1.22699	-1.14563	182.119	
14.4271	0.427307	0.506592	182.056	
14.4321	0.746155	0.849182	181.954	
14.4371	-0.897278	-0.789917	181.859	
14.4421	-1.21606	-1.12592	181.814	
14.4471	0.430237	0.524353	181.765	
14.4521	0.756714	0.868836	181.683	
14.4571	-0.880005	-0.770325	181.607	
14.4621	-1.20477	-1.11993	181.541	
14.467	0.417175	0.497925	181.463	
14.472	0.718933	0.82428	181.364	
14.477	-0.928894	-0.837341	181.277	
14.482	-1.26605	-1.20233	181.211	
14.487	0.354919	0.426392	181.116	
14.492	0.666443	0.771484	180.988	
14.497	-0.979431	-0.867066	180.879	
14.502	-1.29511	-1.21259	180.81	
14.507	0.356201	0.434448	180.751	
14.512	0.687683	0.795105	180.667	
14.517	-0.945435	-0.834778	180.584	
14.522	-1.26678	-1.17542	180.544	
14.527	0.391663	0.476379	180.503	
14.5319	0.745728	0.849671	180.424	
14.5369	-0.885193	-0.769226	180.358	
14.5419	-1.21948	-1.12341	180.324	
14.5469	0.421265	0.512024	180.289	
14.5519	0.768128	0.872742	180.226	
14.5569	-0.853882	-0.745972	180.173	
14.5619	-1.18073	-1.09125	180.136	
14.5669	0.452393	0.538696	180.083	
14.5719	0.779907	0.898987	179.993	
14.5769	-0.866638	-0.749756	179.899	
14.5819	-1.22601	-1.14709	179.83	
14.5869	0.385071	0.465637	179.752	
14.5918	0.719605	0.829102	179.645	
14.5968	-0.916382	-0.806641	179.555	
14.6018	-1.2757	-1.19336	179.511	
14.6068	0.349854	0.425415	179.46	
14.6118	0.698486	0.806824	179.376	
14.6168	-0.930481	-0.814575	179.29	
14.6218	-1.27393	-1.18994	179.226	
14.6268	0.363709	0.447327	179.167	
14.6318	0.720581	0.826416	179.087	
14.6368	-0.908814	-0.803955	179.009	
14.6418	-1.25507	-1.17401	178.961	
14.6468	0.393982	0.47229	178.91	
14.6518	0.766296	0.872009	178.813	
14.6567	-0.868775	-0.7547	178.711	
14.6617	-1.25116	-1.16022	178.636	
14.6667	0.365112	0.454468	178.557	
14.6717	0.737671	0.854614	178.454	
14.6767	-0.87793	-0.7594	178.348	
14.6817	-1.24634	-1.15417	178.279	
14.6867	0.389099	0.473145	178.216	
14.6917	0.777161	0.88501	178.134	
14.6967	-0.837463	-0.723511	178.052	
14.7017	-1.19775	-1.10986	177.999	
14.7067	0.430481	0.512512	177.952	
14.7117	0.79718	0.904297	177.873	
14.7167	-0.830261	-0.720764	177.799	
14.7216	-1.21088	-1.13159	177.747	
14.7266	0.399475	0.482056	177.685	
14.7316	0.789978	0.904236	177.597	
14.7366	-0.812744	-0.705261	177.509	
14.7416	-1.2016	-1.11383	177.442	
14.7466	0.404846	0.49762	177.379	
14.7516	0.765625	0.882752	177.292	
14.7566	-0.87439	-0.756653	177.203	
14.7616	-1.26898	-1.18927	177.143	
14.7666	0.341675	0.422974	177.085	
14.7716	0.725769	0.83783	176.997	
14.7766	-0.906189	-0.803528	176.915	
14.7815	-1.30444	-1.23004	176.864	
14.7865	0.319763	0.393066	176.815	
14.7915	0.71582	0.81488	176.749	
14.7965	-0.904053	-0.799866	176.683	
14.8015	-1.3042	-1.22369	176.645	
14.8065	0.326355	0.406677	176.603	
14.8115	0.738281	0.848328	176.519	
14.8165	-0.863892	-0.749573	176.447	
14.8215	-1.24786	-1.16394	176.402	
14.8265	0.358948	0.443481	176.338	
14.8315	0.758972	0.868225	176.239	
14.8365	-0.846741	-0.737488	176.141	
14.8415	-1.24719	-1.16309	176.058	
14.8464	0.367371	0.452637	175.963	
14.8514	0.769348	0.886292	175.847	
14.8564	-0.835754	-0.727234	175.739	
14.8614	-1.2337	-1.15704	175.667	
14.8664	0.374695	0.454041	175.599	
14.8714	0.771668	0.879212	175.505	
14.8764	-0.863098	-0.754639	175.411	
14.8814	-1.28918	-1.20294	175.349	
14.8864	0.319763	0.40509	175.259	
14.8914	0.724365	0.828796	175.136	
14.8964	-0.894837	-0.787476	175.026	
14.9014	-1.31439	-1.2359	174.941	
14.9064	0.300964	0.375488	174.859	
14.9113	0.729248	0.834534	174.753	
14.9163	-0.884949	-0.77771	174.668	
14.9213	-1.30627	-1.22253	174.611	
14.9263	0.312073	0.395386	174.546	
14.9313	0.743836	0.854553	174.471	
14.9363	-0.858826	-0.749756	174.403	
14.9413	-1.27783	-1.19959	174.366	
14.9463	0.33252	0.418213	174.327	
14.9513	0.765259	0.875366	174.262	
14.9563	-0.839417	-0.731323	174.198	
14.9613	-1.27777	-1.18842	174.153	
14.9663	0.346619	0.433167	174.093	
14.9712	0.793274	0.899902	173.987	
14.9762	-0.819641	-0.713318	173.883	
14.9812	-1.24921	-1.16486	173.825	
14.9862	0.36322	0.446533	173.777	
14.9912	0.798889	0.90509	173.689	
14.9962	-0.82428	-0.715393	173.581	
15.0012	-1.27246	-1.19244	173.49	
15.0062	0.341919	0.412598	173.406	
15.0112	0.787842	0.891846	173.312	
15.0162	-0.814697	-0.704346	173.211	
15.0212	-1.25793	-1.1814	173.136	
15.0262	0.343506	0.419922	173.07	
15.0312	0.782715	0.88971	172.973	
15.0361	-0.819763	-0.712158	172.877	
15.0411	-1.26135	-1.17975	172.819	
15.0461	0.333923	0.426453	172.759	
15.0511	0.776795	0.901489	172.657	
15.0561	-0.814942	-0.693543	172.558	
15.0611	-1.26819	-1.17938	172.497	
15.0661	0.331909	0.410523	172.421	
15.0711	0.789429	0.898255	172.314	
15.0761	-0.811096	-0.69989	172.225	
15.0811	-1.2655	-1.1817	172.161	
15.0861	0.335815	0.423767	172.094	
15.0911	0.804321	0.91864	172.017	
15.096	-0.794617	-0.681519	171.946	
15.101	-1.26599	-1.18262	171.903	
15.106	0.325134	0.409119	171.857	
15.111	0.789917	0.903687	171.778	
15.116	-0.803162	-0.695252	171.707	
15.121	-1.27081	-1.19452	171.673	
15.126	0.32898	0.408447	171.626	
15.131	0.80719	0.916992	171.54	
15.136	-0.785095	-0.674744	171.461	
15.141	-1.25732	-1.1759	171.393	
15.146	0.335693	0.421814	171.335	
15.151	0.816223	0.931458	171.265	
15.156	-0.770752	-0.659973	171.185	
15.1609	-1.24487	-1.15613	171.134	
15.1659	0.360779	0.447388	171.083	
15.1709	0.842651	0.953858	171.004	
15.1759	-0.759216	-0.640137	170.936	
15.1809	-1.24011	-1.15228	170.896	
15.1859	0.356751	0.438232	170.85	
15.1909	0.830505	0.942932	170.778	
15.1959	-0.781921	-0.663025	170.709	
15.2009	-1.27704	-1.19061	170.664	
15.2059	0.31366	0.393494	170.612	
15.2109	0.804016	0.914185	170.538	
15.2159	-0.787293	-0.674133	170.464	
15.2209	-1.29169	-1.20605	170.406	
15.2258	0.294434	0.371033	170.339	
15.2308	0.788574	0.890198	170.235	
15.2358	-0.809204	-0.695984	170.146	
15.2408	-1.30518	-1.21997	170.091	
15.2458	0.299927	0.378296	170.02	
15.2508	0.82312	0.924439	169.922	
15.2558	-0.755982	-0.649536	169.822	
15.2608	-1.25226	-1.16614	169.759	
15.2658	0.339294	0.421692	169.708	
15.2708	0.840393	0.952332	169.626	
15.2758	-0.741638	-0.63147	169.546	
15.2808	-1.24994	-1.16772	169.497	
15.2857	0.334961	0.418884	169.453	
15.2907	0.859497	0.964417	169.379	
15.2957	-0.714661	-0.607422	169.291	
15.3007	-1.22046	-1.13959	169.222	
15.3057	0.357971	0.437805	169.165	
15.3107	0.863709	0.971192	169.077	
15.3157	-0.718323	-0.613037	168.999	
15.3207	-1.2309	-1.14783	168.969	
15.3257	0.355408	0.438721	168.937	
15.3307	0.873963	0.984192	168.873	
15.3357	-0.698608	-0.587769	168.802	
15.3407	-1.21661	-1.13263	168.757	
15.3457	0.359497	0.446655	168.713	
15.3506	0.872925	0.982422	168.641	
15.3556	-0.727905	-0.617004	168.567	
15.3606	-1.27661	-1.17963	168.515	
15.3656	0.288025	0.384338	168.449	
15.3706	0.807617	0.925903	168.36	
15.3756	-0.783447	-0.667786	168.285	
15.3806	-1.31506	-1.2334	168.236	
15.3856	0.266296	0.348511	168.171	
15.3906	0.793579	0.908997	168.08	
15.3956	-0.782532	-0.667175	167.994	
15.4006	-1.31439	-1.23071	167.941	
15.4056	0.267029	0.342346	167.895	
15.4106	0.803955	0.902344	167.801	
15.4155	-0.778809	-0.667847	167.717	
15.4205	-1.31311	-1.22589	167.676	
15.4255	0.26355	0.343201	167.626	
15.4305	0.804199	0.911499	167.548	
15.4355	-0.772278	-0.659546	167.479	
15.4405	-1.3147	-1.23285	167.435	
15.4455	0.268677	0.341797	167.377	
15.4505	0.816773	0.920593	167.278	
15.4555	-0.757691	-0.651428	167.175	
15.4605	-1.31494	-1.22742	167.109	
15.4655	0.257629	0.344116	167.033	
15.4705	0.814209	0.917481	166.926	
15.4754	-0.75415	-0.648865	166.812	
15.4804	-1.29901	-1.21381	166.717	
15.4854	0.279541	0.363342	166.629	
15.4904	0.842407	0.954224	166.524	
15.4954	-0.726257	-0.61023	166.434	
15.5004	-1.28851	-1.20178	166.368	
15.5054	0.278687	0.367127	166.284	
15.5104	0.855103	0.958618	166.183	
15.5154	-0.702149	-0.603211	166.102	
15.5204	-1.263	-1.18329	166.039	
15.5254	0.309143	0.397644	165.971	
15.5304	0.874878	0.997009	165.88	
15.5354	-0.686524	-0.57074	165.789	
15.5403	-1.25177	-1.16418	165.733	
15.5453	0.310303	0.40509	165.673	
15.5503	0.876953	0.996155	165.57	
15.5553	-0.691223	-0.578125	165.432	
15.5603	-1.2627	-1.17493	165.298	
15.5653	0.313293	0.399536	165.197	
15.5703	0.890137	1.00079	165.091	
15.5753	-0.689941	-0.578308	164.999	
15.5803	-1.28564	-1.19782	164.937	
15.5853	0.264221	0.349609	164.863	
15.5903	0.832337	0.937195	164.762	
15.5953	-0.737488	-0.636047	164.648	
15.6002	-1.32495	-1.24438	164.551	
15.6052	0.228699	0.311585	164.451	
15.6102	0.804199	0.913025	164.337	
15.6152	-0.764343	-0.657776	164.244	
15.6202	-1.35626	-1.2785	164.165	
15.6252	0.19696	0.277649	164.084	
15.6302	0.783753	0.891907	163.993	
15.6352	-0.776062	-0.664063	163.906	
15.6402	-1.35785	-1.27356	163.852	
15.6452	0.218689	0.297791	163.809	
15.6502	0.819885	0.930542	163.744	
15.6552	-0.735535	-0.622009	163.684	
15.6602	-1.32452	-1.24304	163.644	
15.6651	0.234192	0.318665	163.587	
15.6701	0.828919	0.942139	163.501	
15.6751	-0.721436	-0.612061	163.419	
15.6801	-1.31134	-1.22699	163.374	
15.6851	0.261108	0.346314	163.346	
15.6901	0.888062	1.00427	163.295	
15.6951	-0.65625	-0.537781	163.237	
15.7001	-1.26093	-1.17493	163.207	
15.7051	0.301331	0.38092	163.171	
15.7101	0.9151	1.01837	163.093	
15.7151	-0.63739	-0.527893	163.006	
15.7201	-1.26349	-1.17615	162.953	
15.7251	0.260437	0.351807	162.893	
15.73	0.852844	0.964905	162.757	
15.735	-0.709168	-0.598084	162.616	
15.74	-1.33435	-1.24817	162.534	
15.745	0.208374	0.282837	162.464	
15.75	0.814392	0.915772	162.372	
15.755	-0.746643	-0.631714	162.303	
15.76	-1.36603	-1.27557	162.29	
15.765	0.186462	0.271179	162.288	
15.77	0.823486	0.937744	162.266	
15.775	-0.697937	-0.584168	162.249	
15.78	-1.29492	-1.22107	162.263	
15.785	0.261047	0.338684	162.275	
15.7899	0.895386	1.00287	162.261	
15.7949	-0.647034	-0.543701	162.25	
15.7999	-1.27179	-1.19159	162.266	
15.8049	0.287476	0.365418	162.277	
15.8099	0.933899	1.0495	162.265	
15.8149	-0.598389	-0.475647	162.26	
15.8199	-1.23285	-1.14905	162.272	
15.8249	0.302246	0.380859	162.279	
15.8299	0.929199	1.03503	162.26	
15.8349	-0.62262	-0.515076	162.243	
15.8399	-1.27209	-1.18433	162.255	
15.8449	0.272583	0.354858	162.267	
15.8499	0.908203	1.01947	162.243	
15.8548	-0.641174	-0.52832	162.229	
15.8598	-1.2843	-1.19641	162.249	
15.8648	0.261719	0.350586	162.266	
15.8698	0.909851	1.02124	162.255	
15.8748	-0.636902	-0.527954	162.242	
15.8798	-1.29443	-1.21436	162.255	
15.8848	0.249878	0.330383	162.266	
15.8898	0.917542	1.02747	162.25	
15.8948	-0.615234	-0.497253	162.238	
15.8998	-1.25909	-1.17096	162.257	
15.9048	0.281677	0.364807	162.269	
15.9098	0.92865	1.04761	162.255	
15.9148	-0.612793	-0.494568	162.244	
15.9197	-1.27533	-1.19281	162.26	
15.9247	0.254517	0.337463	162.27	
15.9297	0.911011	1.0199	162.255	
15.9347	-0.626282	-0.510864	162.247	
15.9397	-1.28894	-1.19501	162.26	
15.9447	0.252075	0.336243	162.27	
15.9497	0.921997	1.03064	162.257	
15.9547	-0.616577	-0.505554	162.245	
15.9597	-1.29144	-1.20496	162.254	
15.9647	0.247253	0.331055	162.266	
15.9697	0.919556	1.03046	162.254	
15.9747	-0.615234	-0.502686	162.246	
15.9796	-1.28503	-1.20404	162.26	
15.9846	0.251404	0.341064	162.269	
15.9896	0.936829	1.05273	162.26	
15.9946	-0.59375	-0.48468	162.249	
15.9996	-1.28192	-1.19684	162.257	
16.0046	0.237732	0.322632	162.265	
16.0096	0.9198	1.02954	162.253	
16.0146	-0.606445	-0.49054	162.244	
16.0196	-1.29071	-1.20349	162.256	
16.0246	0.244934	0.31842	162.266	
16.0296	0.931213	1.03467	162.253	
16.0346	-0.605774	-0.49115	162.24	
16.0396	-1.3006	-1.21069	162.256	
16.0445	0.229187	0.317322	162.268	
16.0495	0.928284	1.0398	162.251	
16.0545	-0.595276	-0.483093	162.24	
16.0595	-1.28809	-1.2052	162.261	
16.0645	0.242065	0.324219	162.279	
16.0695	0.942383	1.05908	162.264	
16.0745	-0.589172	-0.468079	162.245	
16.0795	-1.29364	-1.20282	162.256	
16.0845	0.234802	0.319763	162.272	
16.0895	0.937988	1.052	162.257	
16.0945	-0.585266	-0.46759	162.249	
16.0995	-1.28967	-1.21057	162.261	
16.1044	0.230286	0.305542	162.266	
16.1094	0.933838	1.0462	162.256	
16.1144	-0.589172	-0.469482	162.245	
16.1194	-1.29437	-1.20105	162.255	
16.1244	0.230042	0.325806	162.265	
16.1294	0.939819	1.05933	162.25	
16.1344	-0.590271	-0.479431	162.242	
16.1394	-1.30548	-1.22601	162.258	
16.1444	0.22998	0.311585	162.267	
16.1494	0.949219	1.06751	162.258	
16.1544	-0.585205	-0.458679	162.25	
16.1594	-1.30481	-1.2099	162.261	
16.1644	0.235596	0.31488	162.273	
16.1693	0.960144	1.06384	162.256	
16.1743	-0.583069	-0.468445	162.241	
16.1793	-1.31348	-1.22424	162.261	
16.1843	0.220154	0.302551	162.268	
16.1893	0.950684	1.06274	162.254	
16.1943	-0.580994	-0.463379	162.246	
16.1993	-1.3111	-1.22015	162.257	
16.2043	0.22583	0.315002	162.271	
16.2093	0.960999	1.0733	162.252	
16.2143	-0.57135	-0.458679	162.238	
16.2193	-1.3125	-1.22247	162.252	
16.2243	0.221619	0.306519	162.264	
16.2293	0.968262	1.07361	162.256	
16.2342	-0.564087	-0.454468	162.246	
16.2392	-1.30829	-1.22369	162.259	
16.2442	0.224854	0.302856	162.271	
16.2492	0.974365	1.07928	162.263	
16.2542	-0.566162	-0.44928	162.246	
16.2592	-1.3205	-1.22577	162.251	
16.2642	0.215515	0.302185	162.266	
16.2692	0.96759	1.08478	162.255	
16.2742	-0.558838	-0.434509	162.245	
16.2792	-1.30902	-1.22357	162.254	
16.2842	0.223145	0.302429	162.261	
16.2892	0.98346	1.09174	162.254	
16.2941	-0.545288	-0.431946	162.246	
16.2991	-1.3075	-1.21497	162.261	
16.3041	0.216919	0.301453	162.272	
16.3091	0.972168	1.08868	162.257	
16.3141	-0.556702	-0.433044	162.246	
16.3191	-1.32019	-1.22668	162.257	
16.3241	0.206055	0.294617	162.271	
16.3291	0.973938	1.08502	162.256	
16.3341	-0.546448	-0.43042	162.237	
16.3391	-1.31525	-1.22437	162.251	
16.3441	0.201965	0.289551	162.265	
16.3491	0.974854	1.08777	162.257	
16.3541	-0.541199	-0.429321	162.247	
16.359	-1.31561	-1.23401	162.261	
16.364	0.202026	0.284729	162.27	
16.369	0.983521	1.09241	162.259	
16.374	-0.537659	-0.429077	162.251	
16.379	-1.32343	-1.23669	162.261	
16.384	0.19519	0.28186	162.268	
16.389	0.976929	1.09082	162.253	
16.394	-0.538208	-0.426331	162.247	
16.399	-1.32105	-1.23846	162.259	
16.404	0.192627	0.273926	162.275	
16.409	0.979981	1.08783	162.264	
16.414	-0.53717	-0.420166	162.244	
16.419	-1.32654	-1.23395	162.256	
16.4239	0.188721	0.27301	162.27	
16.4289	0.980286	1.08514	162.261	
16.4339	-0.534241	-0.423828	162.248	
16.4389	-1.33276	-1.23926	162.254	
16.4439	0.185608	0.27124	162.266	
16.4489	0.986817	1.08655	162.259	
16.4539	-0.534546	-0.427368	162.246	
16.4589	-1.33984	-1.24927	162.257	
16.4639	0.169556	0.262085	162.27	
16.4689	0.971436	1.08472	162.254	
16.4739	-0.543152	-0.429199	162.245	
16.4789	-1.34583	-1.25653	162.257	
16.4838	0.173523	0.257874	162.268	
16.4888	0.982666	1.09796	162.261	
16.4938	-0.527161	-0.408814	162.251	
16.4988	-1.33929	-1.25183	162.262	
16.5038	0.163879	0.250977	162.273	
16.5088	0.977722	1.09094	162.26	
16.5138	-0.525879	-0.412598	162.252	
16.5188	-1.34796	-1.2525	162.263	
16.5238	0.159424	0.248413	162.266	
16.5288	0.979859	1.09174	162.257	
16.5338	-0.528565	-0.409851	162.243	
16.5388	-1.34607	-1.2547	162.252	
16.5438	0.161865	0.243835	162.268	
16.5487	0.988037	1.09265	162.262	
16.5537	-0.519043	-0.406799	162.252	
16.5587	-1.35199	-1.26166	162.258	
16.5637	0.154114	0.240906	162.275	
16.5687	0.978821	1.0957	162.261	
16.5737	-0.529114	-0.401794	162.241	
16.5787	-1.3526	-1.2619	162.257	
16.5837	0.153992	0.23407	162.27	
16.5887	0.986084	1.09637	162.258	
16.5937	-0.513611	-0.395813	162.244	
16.5987	-1.34814	-1.25281	162.257	
16.6037	0.152771	0.236572	162.272	
16.6086	0.986817	1.09192	162.254	
16.6136	-0.513916	-0.403503	162.24	
16.6186	-1.35895	-1.26563	162.255	
16.6236	0.136475	0.229431	162.269	
16.6286	0.986023	1.09967	162.26	
16.6336	-0.509766	-0.393616	162.249	
16.6386	-1.34546	-1.26404	162.264	
16.6436	0.150391	0.228149	162.278	
16.6486	0.984924	1.09467	162.26	
16.6536	-0.510254	-0.394592	162.248	
16.6586	-1.35547	-1.26825	162.261	
16.6636	0.136536	0.220276	162.274	
16.6686	0.988281	1.10199	162.266	
16.6735	-0.505005	-0.385742	162.251	
16.6785	-1.3559	-1.26984	162.255	
16.6835	0.141174	0.214111	162.266	
16.6885	0.992554	1.10248	162.256	
16.6935	-0.496948	-0.379517	162.241	
16.6985	-1.35364	-1.26361	162.255	
16.7035	0.130676	0.221985	162.269	
16.7085	0.993347	1.10712	162.26	
16.7135	-0.489685	-0.373352	162.246	
16.7185	-1.35187	-1.26404	162.252	
16.7235	0.132324	0.210449	162.269	
16.7285	0.996155	1.10248	162.259	
16.7335	-0.486206	-0.373169	162.243	
16.7384	-1.34766	-1.26501	162.255	
16.7434	0.13501	0.213623	162.268	
16.7484	1.00012	1.10736	162.255	
16.7534	-0.480835	-0.366699	162.241	
16.7584	-1.35364	-1.25977	162.255	
16.7634	0.125671	0.211487	162.27	
16.7684	1.00317	1.10699	162.258	
16.7734	-0.474854	-0.363159	162.245	
16.7784	-1.35358	-1.26746	162.256	
16.7834	0.124512	0.201965	162.27	
16.7884	0.996765	1.10803	162.257	
16.7934	-0.489197	-0.370117	162.244	
16.7983	-1.367	-1.27991	162.257	
16.8033	0.111389	0.192749	162.268	
16.8083	0.995789	1.1026	162.256	
16.8133	-0.480774	-0.358582	162.253	
16.8183	-1.36768	-1.2666	162.266	
16.8233	0.109558	0.195679	162.273	
16.8283	0.996521	1.10687	162.258	
16.8333	-0.477234	-0.358582	162.243	
16.8383	-1.36243	-1.26935	162.256	
16.8433	0.112793	0.196716	162.266	
16.8483	1.00165	1.10547	162.254	
16.8533	-0.474732	-0.36261	162.244	
16.8583	-1.37018	-1.28607	162.252	
16.8632	0.106567	0.179321	162.264	
16.8682	1.00684	1.112	162.26	
16.8732	-0.459351	-0.348511	162.258	
16.8782	-1.35638	-1.27045	162.266	
16.8832	0.111755	0.197205	162.27	
16.8882	1.00684	1.11786	162.255	
16.8932	-0.467712	-0.35199	162.245	
16.8982	-1.36786	-1.27985	162.26	
16.9032	0.101135	0.178833	162.269	
16.9082	1.00372	1.10925	162.255	
16.9132	-0.46167	-0.344788	162.244	
16.9182	-1.37158	-1.27783	162.256	
16.9232	0.088501	0.175842	162.266	
16.9281	1.00159	1.11615	162.257	
16.9331	-0.454712	-0.341675	162.244	
16.9381	-1.37042	-1.28516	162.26	
16.9431	0.0922241	0.1698	162.27	
16.9481	1.00952	1.10925	162.258	
16.9531	-0.459778	-0.34552	162.246	
16.9581	-1.37891	-1.28967	162.253	
16.9631	0.086731	0.169861	162.273	
16.9681	1.00903	1.11395	162.269	
16.9731	-0.452148	-0.339111	162.256	
16.9781	-1.37671	-1.28046	162.26	
16.9831	0.0792847	0.16748	162.268	
16.988	1.00433	1.11499	162.259	
16.993	-0.448914	-0.332398	162.24	
16.998	-1.3717	-1.28528	162.249	
17.003	0.0873413	0.158691	162.273	
17.008	1.01068	1.11127	162.265	
17.013	-0.442627	-0.328247	162.252	
17.018	-1.37079	-1.28918	162.253	
17.023	0.0812988	0.152161	162.263	
17.028	1.01501	1.11609	162.264	
17.033	-0.439941	-0.324463	162.249	
17.038	-1.3728	-1.28125	162.248	
17.043	0.0795899	0.160217	162.266	
17.048	1.01361	1.1228	162.267	
17.0529	-0.435059	-0.315247	162.254	
17.0579	-1.37134	-1.28003	162.259	
17.0629	0.0752564	0.158691	162.267	
17.0679	1.01489	1.12872	162.262	
17.0729	-0.429993	-0.312805	162.256	
17.0779	-1.37018	-1.28265	162.255	
17.0829	0.0701294	0.159668	162.265	
17.0879	1.01288	1.12671	162.262	
17.0929	-0.426514	-0.311218	162.241	
17.0979	-1.37006	-1.28204	162.246	
17.1029	0.0667114	0.152283	162.26	
17.1079	1.01337	1.12372	162.257	
17.1128	-0.422241	-0.305908	162.251	
17.1178	-1.36859	-1.27161	162.258	
17.1228	0.0667725	0.154541	162.272	
17.1278	1.01147	1.1264	162.264	
17.1328	-0.4245	-0.296875	162.248	
17.1378	-1.37549	-1.27777	162.254	
17.1428	0.0630493	0.146179	162.266	
17.1478	1.02045	1.12836	162.261	
17.1528	-0.412903	-0.29834	162.254	
17.1578	-1.37305	-1.28607	162.263	
17.1628	0.0551148	0.13678	162.274	
17.1678	1.01691	1.12616	162.262	
17.1728	-0.410706	-0.291199	162.248	
17.1777	-1.37854	-1.27808	162.256	
17.1827	0.050293	0.13623	162.267	
17.1877	1.01642	1.12164	162.262	
17.1927	-0.415222	-0.299622	162.248	
17.1977	-1.37811	-1.28601	162.257	
17.2027	0.0473633	0.135803	162.273	
17.2077	1.01117	1.12604	162.259	
17.2127	-0.411194	-0.295776	162.244	
17.2177	-1.37854	-1.29388	162.258	
17.2227	0.0456543	0.127319	162.273	
17.2277	1.0166	1.12823	162.262	
17.2327	-0.403381	-0.288757	162.244	
17.2377	-1.37958	-1.29285	162.253	
17.2426	0.0340576	0.11792	162.271	
17.2476	1.01178	1.12634	162.27	
17.2526	-0.406921	-0.283142	162.252	
17.2576	-1.38348	-1.28998	162.253	
17.2626	0.0367432	0.121094	162.273	
17.2676	1.0152	1.12299	162.267	
17.2726	-0.398132	-0.286377	162.248	
17.2776	-1.38062	-1.29169	162.253	
17.2826	0.0332642	0.11731	162.268	
17.2876	1.01556	1.12695	162.259	
17.2926	-0.40155	-0.282166	162.245	
17.2976	-1.38336	-1.29346	162.253	
17.3025	0.0288696	0.111938	162.269	
17.3075	1.01971	1.12323	162.266	
17.3125	-0.393433	-0.280212	162.242	
17.3175	-1.38855	-1.29706	162.245	
17.3225	0.0288696	0.102966	162.264	
17.3275	1.01947	1.12531	162.26	
17.3325	-0.390869	-0.26886	162.25	
17.3375	-1.37561	-1.2865	162.257	
17.3425	0.0325928	0.110901	162.275	
17.3475	1.02002	1.13477	162.266	
17.3525	-0.385071	-0.261047	162.247	
17.3575	-1.37787	-1.28394	162.249	
17.3625	0.0237427	0.10553	162.27	
17.3674	1.02008	1.12225	162.264	
17.3724	-0.378662	-0.26648	162.248	
17.3774	-1.38049	-1.2898	162.254	
17.3824	0.0215454	0.103394	162.269	
17.3874	1.02832	1.13226	162.262	
17.3924	-0.375427	-0.263733	162.24	
17.3974	-1.38293	-1.28992	162.254	
17.4024	0.0147705	0.105896	162.272	
17.4074	1.0246	1.13446	162.257	
17.4124	-0.368164	-0.248901	162.246	
17.4174	-1.38104	-1.28198	162.258	
17.4224	0.00823975	0.0952759	162.274	
17.4274	1.02087	1.12714	162.271	
17.4323	-0.371399	-0.257751	162.253	
