Scan started at 15:00:19 30/09/2014
Time (s)	x (nT)	y (nT)	z (nT)	Frequency (Hz)	x (nT)	y (nT)	z (nT)
7.35833	0.615479	0.701294	258.094	
7.36332	0.524658	0.640686	258.025	
7.36831	-0.966065	-0.853699	257.969	
7.3733	-0.885437	-0.801148	257.903	
7.37829	0.598267	0.688843	257.818	
7.38329	0.520142	0.637085	257.729	
7.38828	-0.967957	-0.858765	257.656	
7.39327	-0.902649	-0.818054	257.604	
7.39826	0.583374	0.67395	257.546	
7.40325	0.522339	0.63971	257.474	
7.40825	-0.962525	-0.854309	257.411	
7.41324	-0.908142	-0.828003	257.372	
7.41823	0.582031	0.672913	257.335	
7.42322	0.536621	0.653259	257.281	
7.42821	-0.9552	-0.84845	257.226	
7.43321	-0.914246	-0.833923	257.18	
7.4382	0.575989	0.657715	257.127	
7.44319	0.539734	0.655212	257.038	
7.44818	-0.94458	-0.833008	256.957	
7.45318	-0.917847	-0.837036	256.927	
7.45817	0.564758	0.657349	256.876	
7.46316	0.547974	0.660462	256.798	
7.46815	-0.939331	-0.833008	256.743	
7.47314	-0.927368	-0.841187	256.717	
7.47814	0.565064	0.652405	256.684	
7.48313	0.565186	0.676758	256.631	
7.48812	-0.908203	-0.802429	256.601	
7.49311	-0.905518	-0.827088	256.588	
7.4981	0.573364	0.658936	256.572	
7.5031	0.580689	0.69281	256.53	
7.50809	-0.895325	-0.795593	256.484	
7.51308	-0.910217	-0.83551	256.476	
7.51807	0.564331	0.654175	256.462	
7.52306	0.585205	0.70398	256.412	
7.52806	-0.895813	-0.784119	256.369	
7.53305	-0.928467	-0.849304	256.358	
7.53804	0.546326	0.632507	256.329	
7.54303	0.591553	0.700317	256.271	
7.54802	-0.884583	-0.780029	256.224	
7.55302	-0.939942	-0.846924	256.205	
7.55801	0.535339	0.630676	256.186	
7.563	0.591614	0.708008	256.131	
7.56799	-0.883362	-0.766785	256.076	
7.57299	-0.948975	-0.858338	256.051	
7.57798	0.525208	0.611511	256.011	
7.58297	0.596497	0.709961	255.946	
7.58796	-0.875916	-0.766174	255.893	
7.59295	-0.954773	-0.871033	255.861	
7.59795	0.513428	0.601379	255.824	
7.60294	0.599243	0.707337	255.769	
7.60793	-0.867371	-0.758057	255.719	
7.61292	-0.965271	-0.874695	255.692	
7.61791	0.500916	0.593445	255.661	
7.62291	0.611572	0.724304	255.606	
7.6279	-0.852905	-0.741638	255.555	
7.63289	-0.96283	-0.883301	255.521	
7.63788	0.500671	0.578552	255.479	
7.64287	0.611328	0.727783	255.424	
7.64787	-0.852051	-0.735413	255.38	
7.65286	-0.972351	-0.88739	255.366	
7.65785	0.485291	0.571777	255.345	
7.66284	0.61676	0.726746	255.291	
7.66783	-0.838928	-0.729981	255.24	
7.67283	-0.977173	-0.893921	255.215	
7.67782	0.48291	0.568482	255.198	
7.68281	0.634827	0.743164	255.155	
7.6878	-0.822693	-0.711182	255.096	
7.6928	-0.985291	-0.894898	255.057	
7.69779	0.46228	0.549927	255.011	
7.70278	0.632385	0.742676	254.941	
7.70777	-0.817383	-0.709534	254.875	
7.71276	-0.997986	-0.906372	254.836	
7.71776	0.454163	0.550537	254.8	
7.72275	0.630249	0.746643	254.72	
7.72774	-0.824585	-0.71283	254.64	
7.73273	-1.01239	-0.926819	254.594	
7.73772	0.436585	0.526062	254.541	
7.74272	0.640625	0.751953	254.469	
7.74771	-0.801819	-0.690491	254.41	
7.7527	-1.00623	-0.914307	254.377	
7.75769	0.436157	0.532349	254.339	
7.76268	0.646179	0.768372	254.266	
7.76768	-0.787354	-0.672302	254.191	
7.77267	-0.995667	-0.912537	254.155	
7.77766	0.452393	0.533142	254.113	
7.78265	0.671509	0.783936	254.036	
7.78764	-0.771912	-0.663818	253.966	
7.79264	-0.998108	-0.925476	253.917	
7.79763	0.436035	0.51947	253.871	
7.80262	0.676514	0.795593	253.802	
7.80761	-0.755371	-0.638001	253.746	
7.81261	-1.00519	-0.911377	253.734	
7.8176	0.432373	0.520508	253.714	
7.82259	0.693848	0.800537	253.661	
7.82758	-0.735657	-0.626038	253.616	
7.83257	-1.00958	-0.917664	253.599	
7.83757	0.417114	0.50708	253.573	
7.84256	0.696106	0.801148	253.515	
7.84755	-0.745667	-0.630859	253.465	
7.85254	-1.03729	-0.942383	253.432	
7.85753	0.392517	0.47644	253.384	
7.86253	0.682129	0.796143	253.318	
7.86752	-0.743164	-0.625977	253.258	
7.87251	-1.03314	-0.947388	253.239	
7.8775	0.397705	0.484009	253.218	
7.88249	0.69812	0.813904	253.16	
7.88749	-0.727905	-0.614685	253.111	
7.89248	-1.0387	-0.950012	253.092	
7.89747	0.385132	0.477051	253.06	
7.90246	0.708496	0.821228	253.009	
7.90745	-0.715149	-0.602417	252.96	
7.91245	-1.05176	-0.963135	252.919	
7.91744	0.359009	0.451111	252.879	
7.92243	0.692017	0.811829	252.819	
7.92742	-0.719727	-0.606323	252.763	
7.93241	-1.06085	-0.971253	252.739	
7.93741	0.362732	0.454712	252.719	
7.9424	0.717163	0.833679	252.671	
7.94739	-0.700867	-0.585327	252.616	
7.95238	-1.06201	-0.972656	252.571	
7.95738	0.347351	0.436646	252.529	
7.96237	0.717529	0.827759	252.475	
7.96736	-0.691223	-0.580689	252.425	
7.97235	-1.0705	-0.978455	252.392	
7.97734	0.336914	0.427429	252.351	
7.98234	0.718323	0.827942	252.27	
7.98733	-0.694397	-0.5849	252.176	
7.99232	-1.0874	-1.00598	252.119	
7.99731	0.32959	0.406006	252.075	
8.0023	0.736145	0.840271	252.014	
8.0073	-0.67395	-0.565979	251.951	
8.01229	-1.08716	-0.995972	251.912	
8.01728	0.319519	0.411011	251.872	
8.02227	0.744263	0.85553	251.808	
8.02726	-0.655579	-0.542969	251.746	
8.03226	-1.0816	-0.992798	251.702	
8.03725	0.314636	0.404419	251.648	
8.04224	0.75061	0.863892	251.572	
8.04723	-0.644775	-0.530823	251.5	
8.05222	-1.08875	-0.995728	251.447	
8.05722	0.308899	0.393494	251.4	
8.06221	0.754334	0.862	251.337	
8.0672	-0.639893	-0.524109	251.278	
8.07219	-1.08936	-0.99939	251.252	
8.07719	0.306274	0.395996	251.219	
8.08218	0.779724	0.886414	251.165	
8.08717	-0.610718	-0.500183	251.127	
8.09216	-1.08917	-0.996765	251.104	
8.09715	0.297241	0.388245	251.074	
8.10215	0.778504	0.89325	251.018	
8.10714	-0.608765	-0.499756	250.964	
8.11213	-1.10809	-1.0224	250.944	
8.11712	0.268677	0.359009	250.923	
8.12211	0.765991	0.881653	250.878	
8.12711	-0.611328	-0.494263	250.842	
8.1321	-1.10992	-1.01819	250.824	
8.13709	0.268189	0.35553	250.798	
8.14208	0.7724	0.879822	250.732	
8.14707	-0.608704	-0.494934	250.662	
8.15207	-1.12311	-1.02765	250.637	
8.15706	0.25647	0.35083	250.611	
8.16205	0.775757	0.903565	250.551	
8.16704	-0.597412	-0.47113	250.501	
8.17203	-1.13098	-1.04443	250.47	
8.17703	0.229309	0.311646	250.431	
8.18202	0.769959	0.887085	250.378	
8.18701	-0.588501	-0.47168	250.326	
8.192	-1.12933	-1.04553	250.299	
8.197	0.237732	0.320496	250.27	
8.20199	0.789307	0.90155	250.22	
8.20698	-0.571533	-0.452515	250.176	
8.21197	-1.12866	-1.03516	250.157	
8.21696	0.230652	0.318054	250.124	
8.22196	0.799866	0.907227	250.07	
8.22695	-0.563904	-0.4552	250.031	
8.23194	-1.14526	-1.05988	250.013	
8.23693	0.205933	0.296021	249.987	
8.24192	0.780884	0.901001	249.926	
8.24692	-0.568787	-0.455322	249.874	
8.25191	-1.15436	-1.0733	249.848	
8.2569	0.197144	0.283325	249.816	
8.26189	0.796387	0.910034	249.768	
8.26688	-0.550537	-0.438599	249.719	
8.27188	-1.15479	-1.06299	249.692	
8.27687	0.19635	0.28418	249.671	
8.28186	0.807251	0.912293	249.627	
8.28685	-0.541992	-0.43689	249.574	
8.29184	-1.15961	-1.07629	249.548	
8.29684	0.178528	0.264099	249.528	
8.30183	0.802063	0.907593	249.479	
8.30682	-0.535034	-0.42804	249.423	
8.31181	-1.1637	-1.07874	249.4	
8.31681	0.174744	0.259644	249.387	
8.3218	0.812805	0.925354	249.327	
8.32679	-0.517822	-0.403687	249.255	
8.33178	-1.16766	-1.07251	249.205	
8.33677	0.16333	0.253418	249.149	
8.34177	0.828308	0.926026	249.086	
8.34676	-0.505554	-0.396179	249.036	
8.35175	-1.16846	-1.07373	249.009	
8.35674	0.160095	0.25061	248.978	
8.36173	0.818543	0.930176	248.905	
8.36673	-0.510925	-0.399841	248.815	
8.37172	-1.18011	-1.09454	248.741	
8.37671	0.144226	0.228943	248.681	
8.3817	0.820618	0.935181	248.622	
8.38669	-0.495361	-0.377991	248.563	
8.39169	-1.17871	-1.08667	248.519	
8.39668	0.135437	0.217163	248.486	
8.40167	0.820801	0.929199	248.424	
8.40666	-0.497864	-0.381165	248.346	
8.41165	-1.19397	-1.10443	248.292	
8.41665	0.123535	0.203735	248.254	
8.42164	0.828858	0.930054	248.191	
8.42663	-0.483093	-0.371277	248.11	
8.43162	-1.20081	-1.1084	248.03	
8.43661	0.0993042	0.187195	247.953	
8.44161	0.819885	0.929993	247.879	
8.4466	-0.479065	-0.365173	247.817	
8.45159	-1.19446	-1.09991	247.787	
8.45658	0.111694	0.198242	247.769	
8.46158	0.838379	0.947327	247.736	
8.46657	-0.463074	-0.345947	247.695	
8.47156	-1.20142	-1.10687	247.669	
8.47655	0.0905762	0.183411	247.652	
8.48154	0.830017	0.945007	247.61	
8.48654	-0.455139	-0.337158	247.563	
8.49153	-1.19373	-1.10333	247.549	
8.49652	0.0875855	0.170044	247.527	
8.50151	0.828552	0.934326	247.468	
8.5065	-0.461975	-0.347595	247.403	
8.5115	-1.22052	-1.12598	247.35	
8.51649	0.0619507	0.149292	247.307	
8.52148	0.828186	0.939331	247.256	
8.52647	-0.446167	-0.32666	247.204	
8.53146	-1.21594	-1.11853	247.172	
8.53646	0.0571289	0.145691	247.157	
8.54145	0.831909	0.939636	247.128	
8.54644	-0.435364	-0.328186	247.09	
8.55143	-1.21216	-1.12714	247.072	
8.55642	0.0514526	0.137756	247.063	
8.56142	0.837708	0.9469	247.027	
8.56641	-0.423584	-0.309509	246.989	
8.5714	-1.21796	-1.125	246.971	
8.57639	0.0374146	0.131042	246.957	
8.58139	0.832398	0.945984	246.918	
8.58638	-0.423462	-0.310669	246.858	
8.59137	-1.22479	-1.12817	246.826	
8.59636	0.0394898	0.12616	246.801	
8.60135	0.853943	0.962891	246.765	
8.60635	-0.392334	-0.274841	246.728	
8.61134	-1.20593	-1.10687	246.708	
8.61633	0.041687	0.131836	246.7	
8.62132	0.855896	0.965271	246.666	
8.62631	-0.392395	-0.267517	246.628	
8.63131	-1.20416	-1.10498	246.611	
8.6363	0.0404663	0.127258	246.595	
8.64129	0.867127	0.974426	246.56	
8.64628	-0.361816	-0.25116	246.526	
8.65127	-1.19214	-1.10706	246.512	
8.65627	0.02948	0.112183	246.501	
8.66126	0.855896	0.964539	246.463	
8.66625	-0.378174	-0.260498	246.405	
8.67124	-1.21503	-1.12158	246.369	
8.67623	0.00915527	0.0983887	246.342	
8.68123	0.847473	0.963745	246.29	
8.68622	-0.376892	-0.255676	246.232	
8.69121	-1.22894	-1.13489	246.201	
8.6962	-0.0175781	0.0657959	246.166	
8.7012	0.832459	0.938843	246.101	
8.70619	-0.370728	-0.261536	246.034	
8.71118	-1.21454	-1.13532	245.996	
8.71617	-0.00164795	0.0717774	245.971	
8.72116	0.853577	0.955139	245.931	
8.72616	-0.358765	-0.250732	245.88	
8.73115	-1.2251	-1.13556	245.843	
8.73614	-0.0247803	0.0598145	245.816	
8.74113	0.837769	0.946655	245.766	
8.74612	-0.362671	-0.240906	245.703	
8.75112	-1.23193	-1.1358	245.654	
8.75611	-0.0322266	0.0524292	245.621	
8.7611	0.843811	0.952026	245.58	
8.76609	-0.351257	-0.231689	245.525	
8.77108	-1.23047	-1.13367	245.492	
8.77608	-0.0441284	0.0447388	245.457	
8.78107	0.8396	0.952881	245.398	
8.78606	-0.334595	-0.221008	245.336	
8.79105	-1.21417	-1.1225	245.304	
8.79604	-0.0404053	0.0527344	245.283	
8.80104	0.842651	0.959961	245.236	
8.80603	-0.327942	-0.210266	245.175	
8.81102	-1.22614	-1.13727	245.13	
8.81601	-0.0605469	0.0198975	245.098	
8.82101	0.839722	0.94867	245.051	
8.826	-0.321106	-0.202332	245.002	
8.83099	-1.21704	-1.1225	244.974	
8.83598	-0.0576782	0.0301514	244.956	
8.84097	0.846497	0.95398	244.915	
8.84597	-0.308228	-0.19043	244.874	
8.85096	-1.22131	-1.12152	244.846	
8.85595	-0.0744629	0.0163574	244.82	
8.86094	0.846863	0.956848	244.784	
8.86593	-0.296631	-0.184265	244.724	
8.87093	-1.22168	-1.13342	244.675	
8.87592	-0.0734863	0.00537109	244.634	
8.88091	0.8573	0.951965	244.576	
8.8859	-0.283203	-0.179871	244.514	
8.89089	-1.21216	-1.12225	244.47	
8.89589	-0.0756836	0.0129395	244.432	
8.90088	0.861206	0.965698	244.371	
8.90587	-0.267395	-0.156738	244.314	
8.91086	-1.20447	-1.10779	244.286	
8.91585	-0.0740357	0.00689697	244.265	
8.92085	0.866699	0.968201	244.221	
8.92584	-0.251404	-0.137207	244.177	
8.93083	-1.19092	-1.10217	244.148	
8.93582	-0.074707	0.00463867	244.132	
8.94082	0.866272	0.971253	244.11	
8.94581	-0.25415	-0.132507	244.07	
8.9508	-1.20874	-1.10761	244.039	
8.95579	-0.100647	-0.0130615	244.027	
8.96078	0.851074	0.960022	244.001	
8.96578	-0.242188	-0.131958	243.953	
8.97077	-1.18542	-1.10413	243.927	
8.97576	-0.09375	-0.0137939	243.918	
8.98075	0.861755	0.963501	243.884	
8.98574	-0.234436	-0.124207	243.829	
8.99074	-1.20087	-1.10974	243.798	
8.99573	-0.115662	-0.0261841	243.785	
9.00072	0.850098	0.964966	243.741	
9.00571	-0.22406	-0.108887	243.685	
9.0107	-1.19238	-1.09631	243.658	
9.0157	-0.122925	-0.0366211	243.637	
9.02069	0.842835	0.946655	243.58	
9.02568	-0.232727	-0.118286	243.511	
9.03067	-1.20459	-1.11121	243.483	
9.03566	-0.128784	-0.0457153	243.469	
9.04066	0.856201	0.959168	243.429	
9.04565	-0.207886	-0.0963135	243.377	
9.05064	-1.19623	-1.11261	243.334	
9.05563	-0.14325	-0.0692139	243.293	
9.06062	0.837097	0.939148	243.235	
9.06562	-0.212097	-0.10022	243.165	
9.07061	-1.19928	-1.10602	243.104	
9.0756	-0.151184	-0.0644531	243.06	
9.08059	0.846253	0.950745	243	
9.08559	-0.200501	-0.083252	242.916	
9.09058	-1.1969	-1.10492	242.867	
9.09557	-0.156555	-0.0841675	242.835	
9.10056	0.842896	0.940064	242.769	
9.10555	-0.194641	-0.0808716	242.693	
9.11055	-1.20941	-1.1106	242.635	
9.11554	-0.181152	-0.0905151	242.591	
9.12053	0.835571	0.941651	242.533	
9.12552	-0.18219	-0.0695191	242.446	
9.13051	-1.19202	-1.09839	242.384	
9.13551	-0.172974	-0.0889282	242.354	
9.1405	0.842651	0.949402	242.301	
9.14549	-0.166992	-0.0523682	242.232	
9.15048	-1.18707	-1.0976	242.191	
9.15547	-0.173218	-0.0950928	242.172	
9.16047	0.863037	0.960877	242.14	
9.16546	-0.142578	-0.0293579	242.095	
9.17045	-1.17554	-1.08191	242.068	
9.17544	-0.180115	-0.09375	242.046	
9.18043	0.853333	0.960632	241.992	
9.18543	-0.138123	-0.0239868	241.926	
9.19042	-1.17834	-1.08252	241.881	
9.19541	-0.187073	-0.100464	241.841	
9.2004	0.858032	0.964295	241.784	
9.2054	-0.123962	-0.0133667	241.716	
9.21039	-1.16779	-1.08167	241.663	
9.21538	-0.201172	-0.122376	241.624	
9.22037	0.833496	0.938538	241.573	
9.22536	-0.144409	-0.027832	241.511	
9.23036	-1.20013	-1.09772	241.477	
9.23535	-0.222412	-0.13031	241.447	
9.24034	0.844666	0.943604	241.392	
9.24533	-0.124268	-0.0114136	241.335	
9.25032	-1.1828	-1.08844	241.29	
9.25532	-0.222717	-0.140991	241.26	
9.26031	0.832581	0.940369	241.22	
9.2653	-0.120117	-0.00543213	241.166	
9.27029	-1.18365	-1.08838	241.135	
9.27528	-0.231812	-0.14502	241.125	
9.28028	0.842285	0.938049	241.083	
9.28527	-0.105591	0.00305176	241.028	
9.29026	-1.18787	-1.09277	241.004	
9.29525	-0.253296	-0.165588	240.995	
9.30024	0.830078	0.940918	240.964	
9.30524	-0.0933838	0.0232544	240.919	
9.31023	-1.16663	-1.07709	240.892	
9.31522	-0.237671	-0.162781	240.885	
9.32021	0.843933	0.936279	240.854	
9.32521	-0.0803223	0.0220947	240.803	
9.3302	-1.17725	-1.08698	240.769	
9.33519	-0.265564	-0.184692	240.75	
9.34018	0.828796	0.927918	240.716	
9.34517	-0.0825806	0.0285645	240.665	
9.35017	-1.17682	-1.0838	240.646	
9.35516	-0.271057	-0.189819	240.636	
9.36015	0.825379	0.923279	240.58	
9.36514	-0.076355	0.0335693	240.51	
9.37013	-1.18097	-1.09082	240.469	
9.37513	-0.282471	-0.205322	240.437	
9.38012	0.824951	0.929993	240.378	
9.38511	-0.0670776	0.0549316	240.303	
9.3901	-1.18079	-1.0799	240.249	
9.39509	-0.302246	-0.214905	240.192	
9.40009	0.810547	0.91449	240.109	
9.40508	-0.067688	0.046875	240.027	
9.41007	-1.18842	-1.09735	239.963	
9.41506	-0.318237	-0.23822	239.905	
9.42005	0.802612	0.905274	239.83	
9.42505	-0.0626831	0.048584	239.727	
9.43004	-1.17865	-1.08875	239.662	
9.43503	-0.306091	-0.220764	239.629	
9.44002	0.828247	0.935425	239.57	
9.44502	-0.0279541	0.0831909	239.503	
9.45001	-1.1626	-1.07025	239.456	
9.455	-0.31427	-0.232544	239.414	
9.45999	0.824585	0.922974	239.336	
9.46498	-0.0202026	0.0877686	239.262	
9.46998	-1.16803	-1.07916	239.22	
9.47497	-0.328369	-0.243103	239.189	
9.47996	0.820252	0.927063	239.15	
9.48495	-0.0128174	0.101379	239.097	
9.48994	-1.16449	-1.06207	239.061	
9.49494	-0.335632	-0.246582	239.036	
9.49993	0.823059	0.91803	238.999	
9.50492	-0.0065918	0.106506	238.957	
9.50991	-1.17194	-1.07349	238.934	
9.5149	-0.349487	-0.269287	238.911	
9.5199	0.807495	0.907654	238.845	
9.52489	-0.0216675	0.0922241	238.767	
9.52988	-1.18976	-1.0921	238.712	
9.53487	-0.370911	-0.284851	238.676	
9.53986	0.805969	0.908753	238.63	
9.54486	0.00268555	0.119568	238.575	
9.54985	-1.17377	-1.07404	238.545	
9.55484	-0.370667	-0.284851	238.539	
9.55983	0.811096	0.915894	238.508	
9.56483	0.0137329	0.131958	238.45	
9.56982	-1.1687	-1.0686	238.413	
9.57481	-0.36908	-0.294189	238.405	
9.5798	0.822083	0.910278	238.377	
9.58479	0.0289307	0.137146	238.332	
9.58979	-1.16815	-1.0802	238.308	
9.59478	-0.390259	-0.314697	238.298	
9.59977	0.809387	0.906983	238.269	
9.60476	0.03302	0.15564	238.222	
9.60975	-1.17267	-1.06012	238.197	
9.61475	-0.397888	-0.304749	238.188	
9.61974	0.810364	0.918396	238.159	
9.62473	0.0431519	0.167419	238.109	
9.62972	-1.17114	-1.0639	238.077	
9.63471	-0.409729	-0.322632	238.057	
9.63971	0.80896	0.907715	238.01	
9.6447	0.0588379	0.166748	237.95	
9.64969	-1.15796	-1.07129	237.913	
9.65468	-0.416443	-0.334534	237.888	
9.65967	0.802612	0.908692	237.836	
9.66467	0.0570068	0.17395	237.768	
9.66966	-1.17517	-1.08154	237.722	
9.67465	-0.43866	-0.353638	237.691	
9.67964	0.795044	0.897034	237.641	
9.68463	0.0636597	0.166748	237.578	
9.68963	-1.1745	-1.08783	237.534	
9.69462	-0.448669	-0.370361	237.503	
9.69961	0.793518	0.893921	237.447	
9.7046	0.0700684	0.199707	237.377	
9.7096	-1.1712	-1.06	237.316	
9.71459	-0.446472	-0.360352	237.254	
9.71958	0.805054	0.909241	237.177	
9.72457	0.0886841	0.209839	237.087	
9.72956	-1.1712	-1.06946	237.014	
9.73456	-0.463135	-0.38501	236.969	
9.73955	0.799866	0.893005	236.906	
9.74454	0.0982056	0.211426	236.816	
9.74953	-1.16278	-1.07019	236.753	
9.75452	-0.462036	-0.387146	236.701	
9.75952	0.799561	0.9021	236.621	
9.76451	0.10498	0.227722	236.52	
9.7695	-1.16473	-1.05908	236.436	
9.77449	-0.486145	-0.400635	236.382	
9.77948	0.794373	0.885681	236.311	
9.78448	0.116882	0.230469	236.231	
9.78947	-1.17206	-1.06873	236.179	
9.79446	-0.501038	-0.418335	236.147	
9.79945	0.786072	0.888184	236.105	
9.80444	0.126038	0.241882	236.042	
9.80944	-1.16425	-1.06317	235.991	
9.81443	-0.500305	-0.4198	235.97	
9.81942	0.80249	0.892517	235.929	
9.82441	0.144165	0.255188	235.863	
9.82941	-1.15869	-1.06561	235.82	
9.8344	-0.511169	-0.431091	235.797	
9.83939	0.793579	0.890137	235.749	
9.84438	0.151306	0.258179	235.689	
9.84937	-1.16278	-1.07135	235.652	
9.85437	-0.528931	-0.449402	235.62	
9.85936	0.788757	0.892944	235.571	
9.86435	0.163208	0.284241	235.511	
9.86934	-1.16345	-1.05463	235.469	
9.87433	-0.539673	-0.44928	235.44	
9.87933	0.792847	0.888001	235.388	
9.88432	0.169739	0.281799	235.32	
9.88931	-1.16669	-1.06592	235.266	
9.8943	-0.553162	-0.46344	235.229	
9.89929	0.786987	0.887024	235.17	
9.90429	0.184998	0.293579	235.087	
9.90928	-1.15875	-1.05658	235.029	
9.91427	-0.560608	-0.471069	234.997	
9.91926	0.788757	0.88916	234.95	
9.92425	0.198425	0.314331	234.885	
9.92925	-1.14966	-1.05365	234.841	
9.93424	-0.565979	-0.483643	234.8	
9.93923	0.781677	0.884583	234.725	
9.94422	0.196289	0.313232	234.639	
9.94922	-1.16638	-1.07068	234.583	
9.95421	-0.594849	-0.516907	234.543	
9.9592	0.768677	0.870789	234.49	
9.96419	0.204529	0.32782	234.428	
9.96918	-1.15533	-1.05017	234.382	
9.97418	-0.585083	-0.500977	234.349	
9.97917	0.791382	0.8844	234.294	
9.98416	0.231201	0.349609	234.222	
9.98915	-1.13818	-1.03345	234.179	
9.99414	-0.576111	-0.495361	234.161	
9.99914	0.797669	0.893738	234.121	
10.0041	0.233337	0.35199	234.057	
10.0091	-1.15637	-1.04688	234.007	
10.0141	-0.60437	-0.518738	233.969	
10.0191	0.782898	0.874695	233.915	
10.0241	0.242004	0.35144	233.852	
10.0291	-1.14606	-1.04395	233.804	
10.0341	-0.611084	-0.525391	233.755	
10.0391	0.781616	0.88208	233.694	
10.0441	0.253052	0.377625	233.616	
10.0491	-1.14722	-1.04364	233.542	
10.054	-0.630676	-0.551819	233.491	
10.059	0.764771	0.862732	233.429	
10.064	0.2453	0.36676	233.355	
10.069	-1.16376	-1.05096	233.293	
10.074	-0.651123	-0.560303	233.244	
10.079	0.76825	0.866333	233.183	
10.084	0.264648	0.381104	233.094	
10.089	-1.14551	-1.04285	233.017	
10.094	-0.64563	-0.560486	232.974	
10.099	0.76886	0.867004	232.927	
10.104	0.284302	0.394836	232.864	
10.109	-1.13751	-1.03497	232.815	
10.114	-0.660034	-0.573364	232.785	
10.1189	0.762573	0.861694	232.751	
10.1239	0.28064	0.400147	232.702	
10.1289	-1.14471	-1.03882	232.666	
10.1339	-0.660767	-0.577759	232.648	
10.1389	0.767944	0.862793	232.62	
10.1439	0.29657	0.411987	232.577	
10.1489	-1.13538	-1.03436	232.546	
10.1539	-0.677918	-0.591065	232.535	
10.1589	0.749268	0.851563	232.505	
10.1639	0.294189	0.407105	232.457	
10.1689	-1.13397	-1.03607	232.43	
10.1739	-0.68335	-0.601746	232.412	
10.1789	0.753235	0.846008	232.371	
10.1838	0.306091	0.420288	232.322	
10.1888	-1.12665	-1.03094	232.293	
10.1938	-0.684692	-0.608337	232.277	
10.1988	0.750305	0.843872	232.249	
10.2038	0.30896	0.425354	232.197	
10.2088	-1.13916	-1.02936	232.145	
10.2138	-0.706665	-0.615784	232.12	
10.2188	0.745239	0.849793	232.091	
10.2238	0.324585	0.447144	232.039	
10.2288	-1.1239	-1.0249	231.997	
10.2338	-0.702454	-0.627808	231.966	
10.2388	0.749024	0.837952	231.925	
10.2437	0.335083	0.447632	231.875	
10.2487	-1.11719	-1.00751	231.833	
10.2537	-0.706909	-0.616089	231.799	
10.2587	0.7547	0.851074	231.746	
10.2637	0.357544	0.478272	231.674	
10.2687	-1.10004	-0.989014	231.615	
10.2737	-0.7052	-0.622253	231.579	
10.2787	0.756226	0.850281	231.529	
10.2837	0.368713	0.485901	231.458	
10.2887	-1.08832	-0.981995	231.405	
10.2937	-0.705383	-0.619507	231.383	
10.2987	0.753052	0.853394	231.343	
10.3037	0.3797	0.499512	231.276	
10.3086	-1.08362	-0.97345	231.231	
10.3136	-0.713501	-0.623474	231.208	
10.3186	0.75116	0.848633	231.168	
10.3236	0.383118	0.493408	231.108	
10.3286	-1.08325	-0.989868	231.068	
10.3336	-0.735474	-0.652954	231.048	
10.3386	0.722839	0.817383	231.014	
10.3436	0.375122	0.486267	230.958	
10.3486	-1.09485	-0.992859	230.914	
10.3536	-0.756958	-0.672058	230.896	
10.3586	0.713257	0.816406	230.874	
10.3636	0.382446	0.50177	230.821	
10.3685	-1.08386	-0.980591	230.767	
10.3735	-0.753967	-0.664673	230.736	
10.3785	0.718567	0.813965	230.704	
10.3835	0.394531	0.500061	230.639	
10.3885	-1.08771	-0.987366	230.574	
10.3935	-0.773987	-0.683899	230.54	
10.3985	0.710816	0.80481	230.499	
10.4035	0.403015	0.513916	230.43	
10.4085	-1.06946	-0.962952	230.371	
10.4135	-0.751099	-0.66919	230.345	
10.4185	0.727417	0.818421	230.316	
10.4235	0.418152	0.534058	230.261	
10.4285	-1.06311	-0.958984	230.213	
10.4334	-0.762695	-0.68689	230.187	
10.4384	0.722595	0.80603	230.163	
10.4434	0.433533	0.545349	230.116	
10.4484	-1.05658	-0.945068	230.063	
10.4534	-0.776611	-0.685303	230.036	
10.4584	0.702087	0.801514	230.01	
10.4634	0.421631	0.541687	229.961	
10.4684	-1.0578	-0.947876	229.918	
10.4734	-0.785217	-0.696228	229.899	
10.4784	0.709229	0.797974	229.873	
10.4834	0.448669	0.556091	229.814	
10.4884	-1.04102	-0.937988	229.766	
10.4934	-0.787048	-0.705261	229.753	
10.4983	0.698547	0.787842	229.726	
10.5033	0.44989	0.562439	229.682	
10.5083	-1.03363	-0.92865	229.64	
10.5133	-0.783875	-0.703308	229.619	
10.5183	0.696472	0.790283	229.596	
10.5233	0.451782	0.565308	229.54	
10.5283	-1.02612	-0.922608	229.498	
10.5333	-0.793945	-0.705078	229.488	
10.5383	0.693359	0.787537	229.459	
10.5433	0.473572	0.594666	229.41	
10.5483	-1.00793	-0.896546	229.353	
10.5533	-0.782837	-0.701477	229.316	
10.5582	0.698303	0.786865	229.284	
10.5632	0.485657	0.591858	229.219	
10.5682	-0.997254	-0.894409	229.16	
10.5732	-0.792847	-0.705444	229.117	
10.5782	0.694519	0.788696	229.064	
10.5832	0.491882	0.60437	228.986	
10.5882	-0.995178	-0.893005	228.919	
10.5932	-0.797119	-0.717651	228.876	
10.5982	0.6875	0.78064	228.822	
10.6032	0.500488	0.61731	228.754	
10.6082	-0.98468	-0.878296	228.69	
10.6132	-0.807495	-0.722962	228.657	
10.6182	0.678284	0.769043	228.626	
10.6231	0.50824	0.619507	228.563	
10.6281	-0.975769	-0.8703	228.51	
10.6331	-0.805298	-0.718323	228.483	
